verse_reference,strong,surface,morph_code,question_code,node_cluster_code,obs_cluster_code,observation_id,status,created_at
2Cor.7.12,G4710,earnestness,N-ASF,M0.7.15,M67,M67,7950,draft,2026-09-21T18:08:31Z
2Cor.7.12,G4710,earnestness,N-ASF,M0.7.16,M67,M67,8050,draft,2026-09-21T18:10:46Z
2Cor.7.12,G4710,earnestness,N-ASF,M0.7.2,M67,M67,8037,draft,2026-09-21T18:10:46Z
2Cor.7.12,G4710,earnestness,N-ASF,M0.7.3,M67,M67,8038,draft,2026-09-21T18:10:46Z
2Cor.7.12,G4710,earnestness,N-ASF,M0.7.4,M67,M67,8039,draft,2026-09-21T18:10:46Z
2Cor.7.12,G4710,earnestness,N-ASF,M0.7.5,M67,M67,8040,draft,2026-09-21T18:10:46Z
2Cor.7.12,G4710,earnestness,N-ASF,M0.7.6,M67,M67,8041,draft,2026-09-21T18:10:46Z
2Cor.7.12,G4710,earnestness,N-ASF,M0.7.7,M67,M67,8042,draft,2026-09-21T18:10:46Z
2Cor.7.12,G4710,earnestness,N-ASF,M0.7.8,M67,M67,8043,draft,2026-09-21T18:10:46Z
2Cor.7.12,G4710,earnestness,N-ASF,M0.7.9,M67,M67,8044,draft,2026-09-21T18:10:46Z
2Cor.8.16,G4710,earnest care,N-ASF,,M67,M67,606,draft,2026-09-18T03:32:09Z
2Cor.8.16,G4710,earnest care,N-ASF,,M67,M67,608,draft,2026-09-18T03:32:09Z
2Cor.8.16,G4710,earnest care,N-ASF,D11.1.1,M67,M67,778,draft,2026-09-18T03:57:44Z
2Cor.8.16,G4710,earnest care,N-ASF,D3.1.2,M67,M67,782,draft,2026-09-18T03:57:44Z
2Cor.8.16,G4710,earnest care,N-ASF,D4.1.1,M67,M67,788,draft,2026-09-18T03:57:44Z
2Cor.8.16,G4710,earnest care,N-ASF,D4.1.3,M67,M67,790,draft,2026-09-18T03:57:44Z
2Cor.8.16,G4710,earnest care,N-ASF,D5.3.1,M67,M67,794,draft,2026-09-18T03:57:44Z
2Cor.8.16,G4710,earnest care,N-ASF,D5.3.2,M67,M67,795,draft,2026-09-18T03:57:44Z
2Cor.8.16,G4710,earnest care,N-ASF,D6.1.2,M67,M67,797,draft,2026-09-18T03:57:44Z
2Cor.8.16,G4710,earnest care,N-ASF,D6.2.1,M67,M67,798,draft,2026-09-18T03:57:44Z
2Cor.8.16,G4710,earnest care,N-ASF,D6.3.1,M67,M67,799,draft,2026-09-18T03:57:44Z
2Cor.8.16,G4710,earnest care,N-ASF,D7.1.2,M67,M67,800,draft,2026-09-18T03:57:44Z
2Cor.8.16,G4710,earnest care,N-ASF,D7.1.3,M67,M67,801,draft,2026-09-18T03:57:44Z
2Cor.8.16,G4710,earnest care,N-ASF,D7.2.2,M67,M67,802,draft,2026-09-18T03:57:44Z
2Cor.8.16,G4710,earnest care,N-ASF,D7.2.3,M67,M67,803,draft,2026-09-18T03:57:44Z
2Cor.8.16,G4710,earnest care,N-ASF,D7.4.3b,M67,M67,807,draft,2026-09-18T03:57:44Z
2Cor.8.16,G4710,earnest care,N-ASF,D7.5.2,M67,M67,808,draft,2026-09-18T03:57:44Z
2Cor.8.16,G4710,earnest care,N-ASF,D7.7.1,M67,M67,456,draft,2026-09-17T16:32:39Z
2Cor.8.16,G4710,earnest care,N-ASF,D7.7.1,M67,M67,8579,draft,2026-09-21T18:22:19Z
2Cor.8.16,G4710,earnest care,N-ASF,F0.1.2,M67,M67,809,draft,2026-09-18T03:57:44Z
2Cor.8.16,G4710,earnest care,N-ASF,M0.1.1,M67,M67,439,draft,2026-09-17T16:32:39Z
2Cor.8.16,G4710,earnest care,N-ASF,M0.5.10,M67,M67,443,draft,2026-09-17T16:32:39Z
2Cor.8.16,G4710,earnest care,N-ASF,M0.5.11,M67,M67,452,draft,2026-09-17T16:32:39Z
2Cor.8.16,G4710,earnest care,N-ASF,M0.5.3,M67,M67,445,draft,2026-09-17T16:32:39Z
2Cor.8.16,G4710,earnest care,N-ASF,M0.6.5,M67,M67,454,draft,2026-09-17T16:32:39Z
2Cor.8.16,G4710,earnest care,N-ASF,M0.6.5,M67,M67,8580,draft,2026-09-21T18:22:19Z
2Cor.8.16,G4710,earnest care,N-ASF,M0.6.6,M67,M67,8581,draft,2026-09-21T18:22:19Z
2Cor.8.16,G4710,earnest care,N-ASF,M0.7.1,M67,M67,8582,draft,2026-09-21T18:22:19Z
2Cor.8.16,G4710,earnest care,N-ASF,M0.7.10,M67,M67,8591,draft,2026-09-21T18:22:19Z
2Cor.8.16,G4710,earnest care,N-ASF,M0.7.11,M67,M67,8592,draft,2026-09-21T18:22:19Z
2Cor.8.16,G4710,earnest care,N-ASF,M0.7.12,M67,M67,8593,draft,2026-09-21T18:22:19Z
2Cor.8.16,G4710,earnest care,N-ASF,M0.7.13,M67,M67,8594,draft,2026-09-21T18:22:19Z
2Cor.8.16,G4710,earnest care,N-ASF,M0.7.14,M67,M67,8595,draft,2026-09-21T18:22:19Z
2Cor.8.16,G4710,earnest care,N-ASF,M0.7.15,M67,M67,8068,draft,2026-09-21T18:11:37Z
2Cor.8.16,G4710,earnest care,N-ASF,M0.7.16,M67,M67,8596,draft,2026-09-21T18:22:19Z
2Cor.8.16,G4710,earnest care,N-ASF,M0.7.2,M67,M67,8583,draft,2026-09-21T18:22:19Z
2Cor.8.16,G4710,earnest care,N-ASF,M0.7.3,M67,M67,8584,draft,2026-09-21T18:22:19Z
2Cor.8.16,G4710,earnest care,N-ASF,M0.7.4,M67,M67,8585,draft,2026-09-21T18:22:19Z
2Cor.8.16,G4710,earnest care,N-ASF,M0.7.5,M67,M67,8586,draft,2026-09-21T18:22:19Z
2Cor.8.16,G4710,earnest care,N-ASF,M0.7.6,M67,M67,8587,draft,2026-09-21T18:22:19Z
2Cor.8.16,G4710,earnest care,N-ASF,M0.7.7,M67,M67,8588,draft,2026-09-21T18:22:19Z
2Cor.8.16,G4710,earnest care,N-ASF,M0.7.8,M67,M67,8589,draft,2026-09-21T18:22:19Z
2Cor.8.16,G4710,earnest care,N-ASF,M0.7.9,M67,M67,8590,draft,2026-09-21T18:22:19Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.1.1,M15,M15,7497,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.1.2,M15,M15,7498,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.1.3,M15,M15,7499,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.5.1,M15,M15,7500,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.5.10,M15,M15,7509,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.5.11,M15,M15,7510,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.5.2,M15,M15,7501,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.5.3,M15,M15,7502,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.5.4,M15,M15,7503,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.5.5,M15,M15,7504,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.5.6,M15,M15,7505,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.5.7,M15,M15,7506,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.5.8,M15,M15,7507,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.5.9,M15,M15,7508,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.7.1,M67,M67,7511,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.7.10,M67,M67,7520,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.7.11,M67,M67,7521,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.7.12,M67,M67,7522,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.7.13,M67,M67,7523,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.7.14,M67,M67,7524,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.7.15,M67,M67,7525,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.7.16,M67,M67,7526,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.7.2,M67,M67,7512,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.7.3,M67,M67,7513,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.7.4,M67,M67,7514,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.7.5,M67,M67,7515,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.7.6,M67,M67,7516,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.7.7,M67,M67,7517,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.7.8,M67,M67,7518,draft,2026-09-21T17:48:26Z
2Cor.8.7,G1108,knowledge,N-DSF,M0.7.9,M67,M67,7519,draft,2026-09-21T17:48:26Z
2Cor.8.7,G4710,earnestness,N-DSF,,M67,M67,589,draft,2026-09-18T03:08:38Z
2Cor.8.7,G4710,earnestness,N-DSF,,M67,M67,608,draft,2026-09-18T03:32:09Z
2Cor.8.7,G4710,earnestness,N-DSF,D1.1.1,M67,M67,771,draft,2026-09-18T03:57:44Z
2Cor.8.7,G4710,earnestness,N-DSF,D1.1.2,M67,M67,772,draft,2026-09-18T03:57:44Z
2Cor.8.7,G4710,earnestness,N-DSF,D10.3.2,M67,M67,775,draft,2026-09-18T03:57:44Z
2Cor.8.7,G4710,earnestness,N-DSF,D10.6.2,M67,M67,777,draft,2026-09-18T03:57:44Z
2Cor.8.7,G4710,earnestness,N-DSF,D5.3.3,M67,M67,796,draft,2026-09-18T03:57:44Z
2Cor.8.7,G4710,earnestness,N-DSF,D7.7.1,M67,M67,7602,draft,2026-09-21T17:48:26Z
2Cor.8.7,G4710,earnestness,N-DSF,D7.7.1,M67,M67,8051,draft,2026-09-21T18:11:37Z
2Cor.8.7,G4710,earnestness,N-DSF,M0.3.3,M67,M67,814,draft,2026-09-18T03:57:44Z
2Cor.8.7,G4710,earnestness,N-DSF,M0.5.10,M67,M67,230,draft,2026-09-17T16:26:59Z
2Cor.8.7,G4710,earnestness,N-DSF,M0.5.11,M67,M67,8070,draft,2026-09-21T18:11:37Z
2Cor.8.7,G4710,earnestness,N-DSF,M0.5.2,M67,M67,224,draft,2026-09-17T16:26:59Z
2Cor.8.7,G4710,earnestness,N-DSF,M0.6.5,M67,M67,237,draft,2026-09-17T16:26:59Z
2Cor.8.7,G4710,earnestness,N-DSF,M0.6.5,M67,M67,7603,draft,2026-09-21T17:48:26Z
2Cor.8.7,G4710,earnestness,N-DSF,M0.6.5,M67,M67,8052,draft,2026-09-21T18:11:37Z
2Cor.8.7,G4710,earnestness,N-DSF,M0.6.6,M67,M67,7604,draft,2026-09-21T17:48:26Z
2Cor.8.7,G4710,earnestness,N-DSF,M0.6.6,M67,M67,8053,draft,2026-09-21T18:11:37Z
2Cor.8.7,G4710,earnestness,N-DSF,M0.7.1,M67,M67,8054,draft,2026-09-21T18:11:37Z
2Cor.8.7,G4710,earnestness,N-DSF,M0.7.10,M67,M67,8063,draft,2026-09-21T18:11:37Z
2Cor.8.7,G4710,earnestness,N-DSF,M0.7.11,M67,M67,8064,draft,2026-09-21T18:11:37Z
2Cor.8.7,G4710,earnestness,N-DSF,M0.7.12,M67,M67,8065,draft,2026-09-21T18:11:37Z
2Cor.8.7,G4710,earnestness,N-DSF,M0.7.13,M67,M67,8066,draft,2026-09-21T18:11:37Z
2Cor.8.7,G4710,earnestness,N-DSF,M0.7.14,M67,M67,8067,draft,2026-09-21T18:11:37Z
2Cor.8.7,G4710,earnestness,N-DSF,M0.7.15,M67,M67,8068,draft,2026-09-21T18:11:37Z
2Cor.8.7,G4710,earnestness,N-DSF,M0.7.16,M67,M67,8069,draft,2026-09-21T18:11:37Z
2Cor.8.7,G4710,earnestness,N-DSF,M0.7.2,M67,M67,8055,draft,2026-09-21T18:11:37Z
2Cor.8.7,G4710,earnestness,N-DSF,M0.7.3,M67,M67,8056,draft,2026-09-21T18:11:37Z
2Cor.8.7,G4710,earnestness,N-DSF,M0.7.4,M67,M67,8057,draft,2026-09-21T18:11:37Z
2Cor.8.7,G4710,earnestness,N-DSF,M0.7.5,M67,M67,8058,draft,2026-09-21T18:11:37Z
2Cor.8.7,G4710,earnestness,N-DSF,M0.7.6,M67,M67,8059,draft,2026-09-21T18:11:37Z
2Cor.8.7,G4710,earnestness,N-DSF,M0.7.7,M67,M67,8060,draft,2026-09-21T18:11:37Z
2Cor.8.7,G4710,earnestness,N-DSF,M0.7.8,M67,M67,8061,draft,2026-09-21T18:11:37Z
2Cor.8.7,G4710,earnestness,N-DSF,M0.7.9,M67,M67,8062,draft,2026-09-21T18:11:37Z
2Cor.8.7,G4710,earnestness,N-DSF,X0.1.1,M67,M67,815,draft,2026-09-18T03:57:44Z
2Cor.8.7,G4710,earnestness,N-DSF,X0.1.2,M67,M67,816,draft,2026-09-18T03:57:44Z
2Cor.8.7,G4710,earnestness,N-DSF,X0.3.3,M67,M67,821,draft,2026-09-18T03:57:44Z
2Cor.8.8,G0026,love,N-GSF,M0.7.1,M67,M67,7993,draft,2026-09-21T18:09:35Z
2Cor.8.8,G0026,love,N-GSF,M0.7.1,M67,M67,8767,draft,2026-09-22T03:38:21Z
2Cor.8.8,G0026,love,N-GSF,M0.7.16,M67,M67,8768,draft,2026-09-22T03:38:21Z
2Cor.8.8,G1103,genuine,A-ASN,M0.1.1,M61,M61,7467,draft,2026-09-21T17:48:25Z
2Cor.8.8,G1103,genuine,A-ASN,M0.1.2,M61,M61,7468,draft,2026-09-21T17:48:25Z
2Cor.8.8,G1103,genuine,A-ASN,M0.1.3,M61,M61,7469,draft,2026-09-21T17:48:25Z
2Cor.8.8,G1103,genuine,A-ASN,M0.5.1,M61,M61,7470,draft,2026-09-21T17:48:25Z
2Cor.8.8,G1103,genuine,A-ASN,M0.5.10,M61,M61,7479,draft,2026-09-21T17:48:25Z
2Cor.8.8,G1103,genuine,A-ASN,M0.5.11,M61,M61,7480,draft,2026-09-21T17:48:25Z
2Cor.8.8,G1103,genuine,A-ASN,M0.5.2,M61,M61,7471,draft,2026-09-21T17:48:25Z
2Cor.8.8,G1103,genuine,A-ASN,M0.5.3,M61,M61,7472,draft,2026-09-21T17:48:25Z
2Cor.8.8,G1103,genuine,A-ASN,M0.5.4,M61,M61,7473,draft,2026-09-21T17:48:25Z
2Cor.8.8,G1103,genuine,A-ASN,M0.5.5,M61,M61,7474,draft,2026-09-21T17:48:25Z
2Cor.8.8,G1103,genuine,A-ASN,M0.5.6,M61,M61,7475,draft,2026-09-21T17:48:25Z
2Cor.8.8,G1103,genuine,A-ASN,M0.5.7,M61,M61,7476,draft,2026-09-21T17:48:25Z
2Cor.8.8,G1103,genuine,A-ASN,M0.5.8,M61,M61,7477,draft,2026-09-21T17:48:25Z
2Cor.8.8,G1103,genuine,A-ASN,M0.5.9,M61,M61,7478,draft,2026-09-21T17:48:25Z
2Cor.8.8,G1103,genuine,A-ASN,M0.7.1,M67,M67,7481,draft,2026-09-21T17:48:25Z
2Cor.8.8,G1103,genuine,A-ASN,M0.7.1,M67,M67,7994,draft,2026-09-21T18:09:35Z
2Cor.8.8,G1103,genuine,A-ASN,M0.7.1,M67,M67,8769,draft,2026-09-22T03:38:21Z
2Cor.8.8,G1103,genuine,A-ASN,M0.7.10,M67,M67,7490,draft,2026-09-21T17:48:25Z
2Cor.8.8,G1103,genuine,A-ASN,M0.7.11,M67,M67,7491,draft,2026-09-21T17:48:25Z
2Cor.8.8,G1103,genuine,A-ASN,M0.7.12,M67,M67,7492,draft,2026-09-21T17:48:25Z
2Cor.8.8,G1103,genuine,A-ASN,M0.7.13,M67,M67,7493,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1103,genuine,A-ASN,M0.7.14,M67,M67,7494,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1103,genuine,A-ASN,M0.7.15,M67,M67,7495,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1103,genuine,A-ASN,M0.7.16,M67,M67,7496,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1103,genuine,A-ASN,M0.7.16,M67,M67,8770,draft,2026-09-22T03:38:21Z
2Cor.8.8,G1103,genuine,A-ASN,M0.7.2,M67,M67,7482,draft,2026-09-21T17:48:25Z
2Cor.8.8,G1103,genuine,A-ASN,M0.7.3,M67,M67,7483,draft,2026-09-21T17:48:25Z
2Cor.8.8,G1103,genuine,A-ASN,M0.7.4,M67,M67,7484,draft,2026-09-21T17:48:25Z
2Cor.8.8,G1103,genuine,A-ASN,M0.7.5,M67,M67,7485,draft,2026-09-21T17:48:25Z
2Cor.8.8,G1103,genuine,A-ASN,M0.7.6,M67,M67,7486,draft,2026-09-21T17:48:25Z
2Cor.8.8,G1103,genuine,A-ASN,M0.7.7,M67,M67,7487,draft,2026-09-21T17:48:25Z
2Cor.8.8,G1103,genuine,A-ASN,M0.7.8,M67,M67,7488,draft,2026-09-21T17:48:25Z
2Cor.8.8,G1103,genuine,A-ASN,M0.7.9,M67,M67,7489,draft,2026-09-21T17:48:25Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.1.1,M35,M35,7527,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.1.2,M35,M35,7528,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.1.3,M35,M35,7529,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.5.1,M35,M35,7530,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.5.10,M35,M35,7539,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.5.11,M35,M35,7540,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.5.2,M35,M35,7531,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.5.3,M35,M35,7532,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.5.4,M35,M35,7533,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.5.5,M35,M35,7534,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.5.6,M35,M35,7535,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.5.7,M35,M35,7536,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.5.8,M35,M35,7537,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.5.9,M35,M35,7538,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.7.1,M67,M67,7541,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.7.1,M67,M67,7992,draft,2026-09-21T18:09:35Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.7.1,M67,M67,8765,draft,2026-09-22T03:38:21Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.7.10,M67,M67,7550,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.7.11,M67,M67,7551,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.7.12,M67,M67,7552,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.7.13,M67,M67,7553,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.7.14,M67,M67,7554,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.7.15,M67,M67,7555,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.7.16,M67,M67,7556,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.7.16,M67,M67,8766,draft,2026-09-22T03:38:21Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.7.2,M67,M67,7542,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.7.3,M67,M67,7543,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.7.4,M67,M67,7544,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.7.5,M67,M67,7545,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.7.6,M67,M67,7546,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.7.7,M67,M67,7547,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.7.8,M67,M67,7548,draft,2026-09-21T17:48:26Z
2Cor.8.8,G1381,prove,V-PAP-NSM,M0.7.9,M67,M67,7549,draft,2026-09-21T17:48:26Z
2Cor.8.8,G4710,earnestness,N-GSF,,M67,M67,608,draft,2026-09-18T03:32:09Z
2Cor.8.8,G4710,earnestness,N-GSF,D1.1.1,M67,M67,771,draft,2026-09-18T03:57:44Z
2Cor.8.8,G4710,earnestness,N-GSF,D3.2.1,M67,M67,785,draft,2026-09-18T03:57:44Z
2Cor.8.8,G4710,earnestness,N-GSF,D3.2.2,M67,M67,786,draft,2026-09-18T03:57:44Z
2Cor.8.8,G4710,earnestness,N-GSF,D7.2.2,M67,M67,802,draft,2026-09-18T03:57:44Z
2Cor.8.8,G4710,earnestness,N-GSF,D7.3.2,M67,M67,804,draft,2026-09-18T03:57:44Z
2Cor.8.8,G4710,earnestness,N-GSF,D7.3.3,M67,M67,805,draft,2026-09-18T03:57:44Z
2Cor.8.8,G4710,earnestness,N-GSF,D7.7.1,M67,M67,7590,draft,2026-09-21T17:48:26Z
2Cor.8.8,G4710,earnestness,N-GSF,D7.7.1,M67,M67,7973,draft,2026-09-21T18:09:35Z
2Cor.8.8,G4710,earnestness,N-GSF,D7.7.1,M67,M67,8747,draft,2026-09-22T03:38:21Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.1.1,M67,M67,220,draft,2026-09-17T16:26:59Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.3.2,M67,M67,813,draft,2026-09-18T03:57:44Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.5.10,M67,M67,230,draft,2026-09-17T16:26:59Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.5.2,M67,M67,224,draft,2026-09-17T16:26:59Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.6.5,M67,M67,234,draft,2026-09-17T16:26:59Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.6.5,M67,M67,7591,draft,2026-09-21T17:48:26Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.6.5,M67,M67,7974,draft,2026-09-21T18:09:35Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.6.5,M67,M67,8748,draft,2026-09-22T03:38:21Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.6.6,M67,M67,7592,draft,2026-09-21T17:48:26Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.6.6,M67,M67,7975,draft,2026-09-21T18:09:35Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.6.6,M67,M67,8749,draft,2026-09-22T03:38:21Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.1,M67,M67,7976,draft,2026-09-21T18:09:35Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.1,M67,M67,8750,draft,2026-09-22T03:38:21Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.10,M67,M67,7985,draft,2026-09-21T18:09:35Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.10,M67,M67,8759,draft,2026-09-22T03:38:21Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.11,M67,M67,7986,draft,2026-09-21T18:09:35Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.11,M67,M67,8760,draft,2026-09-22T03:38:21Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.12,M67,M67,7987,draft,2026-09-21T18:09:35Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.12,M67,M67,8761,draft,2026-09-22T03:38:21Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.13,M67,M67,7988,draft,2026-09-21T18:09:35Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.13,M67,M67,8762,draft,2026-09-22T03:38:21Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.14,M67,M67,7989,draft,2026-09-21T18:09:35Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.14,M67,M67,8763,draft,2026-09-22T03:38:21Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.15,M67,M67,7990,draft,2026-09-21T18:09:35Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.15,M67,M67,8068,draft,2026-09-21T18:11:37Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.16,M67,M67,7991,draft,2026-09-21T18:09:35Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.16,M67,M67,8764,draft,2026-09-22T03:38:21Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.2,M67,M67,7977,draft,2026-09-21T18:09:35Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.2,M67,M67,8751,draft,2026-09-22T03:38:21Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.3,M67,M67,7978,draft,2026-09-21T18:09:35Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.3,M67,M67,8752,draft,2026-09-22T03:38:21Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.4,M67,M67,7979,draft,2026-09-21T18:09:35Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.4,M67,M67,8753,draft,2026-09-22T03:38:21Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.5,M67,M67,7980,draft,2026-09-21T18:09:35Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.5,M67,M67,8754,draft,2026-09-22T03:38:21Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.6,M67,M67,7981,draft,2026-09-21T18:09:35Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.6,M67,M67,8755,draft,2026-09-22T03:38:21Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.7,M67,M67,7982,draft,2026-09-21T18:09:35Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.7,M67,M67,8756,draft,2026-09-22T03:38:21Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.8,M67,M67,7983,draft,2026-09-21T18:09:35Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.8,M67,M67,8757,draft,2026-09-22T03:38:21Z
2Cor.8.8,G4710,earnestness,N-GSF,M0.7.9,M67,M67,7984,draft,2026-09-21T18:09:35Z
