id,file_id,term_id_ref,book,reference,book_id,chapter,verse_num,testament
829,5,G2347,Acts,Act 11:19,44,11,19,NT
830,5,G2347,Acts,Act 14:22,44,14,22,NT
831,5,G2347,Acts,Act 20:23,44,20,23,NT
832,5,G2347,Romans,Rom 2:9,45,2,9,NT
833,5,G2347,Romans,Rom 5:3,45,5,3,NT
834,5,G2347,Romans,Rom 8:35,45,8,35,NT
835,5,G2347,Romans,Rom 12:12,45,12,12,NT
836,5,G2347,Ephesians,Eph 3:13,49,3,13,NT
837,5,G2347,Philippians,Php 1:17,50,1,17,NT
838,5,G2347,Philippians,Php 4:14,50,4,14,NT
839,5,G2347,Colossians,Col 1:24,51,1,24,NT
840,5,G2347,1 Thessalonians,1Th 1:6,52,1,6,NT
841,5,G2347,1 Thessalonians,1Th 3:3,52,3,3,NT
842,5,G2347,1 Thessalonians,1Th 3:7,52,3,7,NT
843,5,G2347,2 Thessalonians,2Th 1:4,53,1,4,NT
844,5,G2347,2 Thessalonians,2Th 1:6,53,1,6,NT
845,5,G2347,Hebrews,Heb 10:33,58,10,33,NT
846,5,G2347,James,Jam 1:27,59,1,27,NT
847,5,G2347,Revelation,Rev 1:9,66,1,9,NT
848,5,G2347,Revelation,Rev 2:9,66,2,9,NT
849,5,G2347,Revelation,Rev 2:10,66,2,10,NT
850,5,G2347,Revelation,Rev 2:22,66,2,22,NT
851,5,G2347,Revelation,Rev 7:14,66,7,14,NT
447,5,G3600,Luke,Luk 2:48,42,2,48,NT
448,5,G3600,Luke,Luk 16:24,42,16,24,NT
449,5,G3600,Luke,Luk 16:25,42,16,25,NT
450,5,G3600,Acts,Act 20:38,44,20,38,NT
440,5,G3601,Romans,Rom 9:2,45,9,2,NT
441,5,G3601,1 Timothy,1Ti 6:10,54,6,10,NT
921,5,G4192,Revelation,Rev 16:10,66,16,10,NT
922,5,G4192,Revelation,Rev 16:11,66,16,11,NT
923,5,G4192,Revelation,Rev 21:4,66,21,4,NT
442,5,G4928,Luke,Luk 21:25,42,21,25,NT
806,5,H2256B,Job,Job 21:17,18,21,17,OT
807,5,H2256B,Job,Job 39:3,18,39,3,OT
808,5,H2256B,Isaiah,Isa 13:8,23,13,8,OT
809,5,H2256B,Isaiah,Isa 26:17,23,26,17,OT
810,5,H2256B,Isaiah,Isa 66:7,23,66,7,OT
811,5,H2256B,Jeremiah,Jer 13:21,24,13,21,OT
812,5,H2256B,Jeremiah,Jer 22:23,24,22,23,OT
813,5,H2256B,Jeremiah,Jer 49:24,24,49,24,OT
814,5,H2256B,Hosea,Hos 13:13,28,13,13,OT
895,5,H2342A,1 Chronicles,1Ch 16:30,13,16,30,OT
896,5,H2342A,Esther,Est 4:4,17,4,4,OT
897,5,H2342A,Job,Job 26:5,18,26,5,OT
898,5,H2342A,Psalms,Psa 29:8,19,29,8,OT
899,5,H2342A,Psalms,Psa 55:4,19,55,4,OT
900,5,H2342A,Psalms,Psa 96:9,19,96,9,OT
901,5,H2342A,Psalms,Psa 97:4,19,97,4,OT
902,5,H2342A,Psalms,Psa 114:7,19,114,7,OT
903,5,H2342A,Jeremiah,Jer 5:22,24,5,22,OT
904,5,H2342A,Lamentations,Lam 4:6,25,4,6,OT
451,5,H2342B,Job,Job 20:21,18,20,21,OT
452,5,H2342B,Psalms,Psa 10:5,19,10,5,OT
886,5,H2342H,Deuteronomy,Deu 32:18,5,32,18,OT
887,5,H2342H,Job,Job 15:7,18,15,7,OT
888,5,H2342H,Job,Job 39:1,18,39,1,OT
889,5,H2342H,Psalms,Psa 51:5,19,51,5,OT
890,5,H2342H,Psalms,Psa 90:2,19,90,2,OT
891,5,H2342H,Proverbs,Pro 8:24,20,8,24,OT
892,5,H2342H,Proverbs,Pro 8:25,20,8,25,OT
893,5,H2342H,Proverbs,Pro 25:23,20,25,23,OT
894,5,H2342H,Isaiah,Isa 51:2,23,51,2,OT
905,5,H2342I,Deuteronomy,Deu 2:25,5,2,25,OT
906,5,H2342I,1 Samuel,1Sa 31:3,9,31,3,OT
907,5,H2342I,1 Chronicles,1Ch 10:3,13,10,3,OT
908,5,H2342I,Job,Job 15:20,18,15,20,OT
909,5,H2342I,Psalms,Psa 77:16,19,77,16,OT
910,5,H2342I,Isaiah,Isa 23:4,23,23,4,OT
911,5,H2342I,Isaiah,Isa 23:5,23,23,5,OT
912,5,H2342I,Isaiah,Isa 26:18,23,26,18,OT
913,5,H2342I,Isaiah,Isa 45:10,23,45,10,OT
914,5,H2342I,Isaiah,Isa 54:1,23,54,1,OT
915,5,H2342I,Isaiah,Isa 66:8,23,66,8,OT
916,5,H2342I,Jeremiah,Jer 5:3,24,5,3,OT
917,5,H2342I,Jeremiah,Jer 51:29,24,51,29,OT
918,5,H2342I,Joel,Joe 2:6,29,2,6,OT
919,5,H2342I,Micah,Mic 4:10,33,4,10,OT
920,5,H2342I,Zechariah,Zec 9:5,38,9,5,OT
878,5,H2342J,Judges,Judg 21:21,7,21,21,OT
879,5,H2342J,Judges,Judg 21:23,7,21,23,OT
880,5,H2342J,2 Samuel,2Sa 3:29,10,3,29,OT
881,5,H2342J,Psalms,Psa 29:9,19,29,9,OT
882,5,H2342J,Jeremiah,Jer 23:19,24,23,19,OT
883,5,H2342J,Jeremiah,Jer 30:23,24,30,23,OT
884,5,H2342J,Hosea,Hos 11:6,28,11,6,OT
885,5,H2342J,Habakkuk,Hab 3:10,35,3,10,OT
873,5,H2342K,Genesis,Gen 8:10,1,8,10,OT
874,5,H2342K,Judges,Judg 3:25,7,3,25,OT
875,5,H2342K,Job,Job 35:14,18,35,14,OT
876,5,H2342K,Psalms,Psa 37:7,19,37,7,OT
877,5,H2342K,Micah,Mic 1:12,33,1,12,OT
436,5,H2427A,Exodus,Exo 15:14,2,15,14,OT
437,5,H2427A,Psalms,Psa 48:6,19,48,6,OT
438,5,H2427A,Micah,Mic 4:9,33,4,9,OT
443,5,H2479,Ezekiel,Eze 30:4,26,30,4,OT
444,5,H2479,Ezekiel,Eze 30:9,26,30,9,OT
445,5,H2479,Nahum,Nah 2:10,34,2,10,OT
853,5,H3015,Genesis,Gen 42:38,1,42,38,OT
854,5,H3015,Genesis,Gen 44:31,1,44,31,OT
855,5,H3015,Esther,Est 9:22,17,9,22,OT
856,5,H3015,Psalms,Psa 13:2,19,13,2,OT
857,5,H3015,Psalms,Psa 31:10,19,31,10,OT
858,5,H3015,Psalms,Psa 107:39,19,107,39,OT
859,5,H3015,Psalms,Psa 116:3,19,116,3,OT
860,5,H3015,Isaiah,Isa 35:10,23,35,10,OT
861,5,H3015,Isaiah,Isa 51:11,23,51,11,OT
862,5,H3015,Jeremiah,Jer 8:18,24,8,18,OT
863,5,H3015,Jeremiah,Jer 31:13,24,31,13,OT
864,5,H3015,Jeremiah,Jer 45:3,24,45,3,OT
865,5,H3015,Ezekiel,Eze 23:33,26,23,33,OT
486,5,H4164,Job,Job 36:16,18,36,16,OT
487,5,H4164,Job,Job 37:10,18,37,10,OT
488,5,H4164,Isaiah,Isa 9:1,23,9,1,OT
489,5,H4689,Deuteronomy,Deu 28:53,5,28,53,OT
490,5,H4689,Deuteronomy,Deu 28:55,5,28,55,OT
491,5,H4689,Deuteronomy,Deu 28:57,5,28,57,OT
492,5,H4689,1 Samuel,1Sa 22:2,9,22,2,OT
493,5,H4689,Psalms,Psa 119:143,19,119,143,OT
494,5,H4689,Jeremiah,Jer 19:9,24,19,9,OT
866,5,H4712,Psalms,Psa 118:5,19,118,5,OT
867,5,H4712,Lamentations,Lam 1:3,25,1,3,OT
453,5,H4751,Genesis,Gen 27:34,1,27,34,OT
454,5,H4751,Exodus,Exo 15:23,2,15,23,OT
455,5,H4751,Numbers,Num 5:18,4,5,18,OT
456,5,H4751,Numbers,Num 5:19,4,5,19,OT
457,5,H4751,Numbers,Num 5:23,4,5,23,OT
458,5,H4751,Numbers,Num 5:24,4,5,24,OT
459,5,H4751,Numbers,Num 5:27,4,5,27,OT
460,5,H4751,Judges,Judg 18:25,7,18,25,OT
461,5,H4751,1 Samuel,1Sa 1:10,9,1,10,OT
462,5,H4751,1 Samuel,1Sa 15:32,9,15,32,OT
463,5,H4751,2 Samuel,2Sa 2:26,10,2,26,OT
464,5,H4751,2 Samuel,2Sa 17:8,10,17,8,OT
465,5,H4751,Esther,Est 4:1,17,4,1,OT
466,5,H4751,Job,Job 3:20,18,3,20,OT
467,5,H4751,Job,Job 10:1,18,10,1,OT
468,5,H4751,Job,Job 21:25,18,21,25,OT
469,5,H4751,Psalms,Psa 64:3,19,64,3,OT
470,5,H4751,Proverbs,Pro 5:4,20,5,4,OT
471,5,H4751,Proverbs,Pro 27:7,20,27,7,OT
472,5,H4751,Proverbs,Pro 31:6,20,31,6,OT
473,5,H4751,Ecclesiastes,Ecc 7:26,21,7,26,OT
474,5,H4751,Isaiah,Isa 5:20,23,5,20,OT
475,5,H4751,Isaiah,Isa 33:7,23,33,7,OT
476,5,H4751,Isaiah,Isa 38:15,23,38,15,OT
477,5,H4751,Isaiah,Isa 38:17,23,38,17,OT
478,5,H4751,Jeremiah,Jer 2:19,24,2,19,OT
479,5,H4751,Lamentations,Lam 1:4,25,1,4,OT
480,5,H4751,Ezekiel,Eze 3:14,26,3,14,OT
481,5,H4751,Ezekiel,Eze 27:30,26,27,30,OT
482,5,H4751,Ezekiel,Eze 27:31,26,27,31,OT
483,5,H4751,Amos,Amo 8:10,30,8,10,OT
484,5,H4751,Habakkuk,Hab 1:6,35,1,6,OT
485,5,H4751,Zephaniah,Zep 1:14,36,1,14,OT
805,5,H5100,Psalms,Psa 38:8,19,38,8,OT
802,5,H5892A,Joshua,Jos 21:37,6,21,37,OT
803,5,H5892A,Jeremiah,Jer 15:8,24,15,8,OT
804,5,H5892A,Hosea,Hos 11:9,28,11,9,OT
924,5,H5999,Genesis,Gen 41:51,1,41,51,OT
925,5,H5999,Numbers,Num 23:21,4,23,21,OT
926,5,H5999,Deuteronomy,Deu 26:7,5,26,7,OT
927,5,H5999,Judges,Judg 10:16,7,10,16,OT
928,5,H5999,Job,Job 3:10,18,3,10,OT
929,5,H5999,Job,Job 4:8,18,4,8,OT
930,5,H5999,Job,Job 5:6,18,5,6,OT
931,5,H5999,Job,Job 5:7,18,5,7,OT
932,5,H5999,Job,Job 7:3,18,7,3,OT
933,5,H5999,Job,Job 11:16,18,11,16,OT
934,5,H5999,Job,Job 15:35,18,15,35,OT
935,5,H5999,Job,Job 16:2,18,16,2,OT
936,5,H5999,Psalms,Psa 7:14,19,7,14,OT
937,5,H5999,Psalms,Psa 7:16,19,7,16,OT
938,5,H5999,Psalms,Psa 10:7,19,10,7,OT
939,5,H5999,Psalms,Psa 10:14,19,10,14,OT
940,5,H5999,Psalms,Psa 25:18,19,25,18,OT
941,5,H5999,Psalms,Psa 55:10,19,55,10,OT
942,5,H5999,Psalms,Psa 73:5,19,73,5,OT
943,5,H5999,Psalms,Psa 73:16,19,73,16,OT
944,5,H5999,Psalms,Psa 90:10,19,90,10,OT
945,5,H5999,Psalms,Psa 94:20,19,94,20,OT
946,5,H5999,Psalms,Psa 105:44,19,105,44,OT
947,5,H5999,Psalms,Psa 107:12,19,107,12,OT
948,5,H5999,Psalms,Psa 140:9,19,140,9,OT
949,5,H5999,Proverbs,Pro 24:2,20,24,2,OT
950,5,H5999,Proverbs,Pro 31:7,20,31,7,OT
951,5,H5999,Ecclesiastes,Ecc 1:3,21,1,3,OT
952,5,H5999,Ecclesiastes,Ecc 2:10,21,2,10,OT
953,5,H5999,Ecclesiastes,Ecc 2:11,21,2,11,OT
954,5,H5999,Ecclesiastes,Ecc 2:18,21,2,18,OT
955,5,H5999,Ecclesiastes,Ecc 2:19,21,2,19,OT
956,5,H5999,Ecclesiastes,Ecc 2:20,21,2,20,OT
957,5,H5999,Ecclesiastes,Ecc 2:21,21,2,21,OT
958,5,H5999,Ecclesiastes,Ecc 2:22,21,2,22,OT
959,5,H5999,Ecclesiastes,Ecc 2:24,21,2,24,OT
960,5,H5999,Ecclesiastes,Ecc 3:13,21,3,13,OT
961,5,H5999,Ecclesiastes,Ecc 4:4,21,4,4,OT
962,5,H5999,Ecclesiastes,Ecc 4:6,21,4,6,OT
963,5,H5999,Ecclesiastes,Ecc 4:8,21,4,8,OT
964,5,H5999,Ecclesiastes,Ecc 4:9,21,4,9,OT
965,5,H5999,Ecclesiastes,Ecc 5:15,21,5,15,OT
966,5,H5999,Ecclesiastes,Ecc 5:18,21,5,18,OT
967,5,H5999,Ecclesiastes,Ecc 5:19,21,5,19,OT
968,5,H5999,Ecclesiastes,Ecc 6:7,21,6,7,OT
969,5,H5999,Ecclesiastes,Ecc 8:15,21,8,15,OT
970,5,H5999,Ecclesiastes,Ecc 9:9,21,9,9,OT
971,5,H5999,Ecclesiastes,Ecc 10:15,21,10,15,OT
972,5,H5999,Isaiah,Isa 10:1,23,10,1,OT
973,5,H5999,Isaiah,Isa 53:11,23,53,11,OT
974,5,H5999,Isaiah,Isa 59:4,23,59,4,OT
975,5,H5999,Jeremiah,Jer 20:18,24,20,18,OT
976,5,H5999,Habakkuk,Hab 1:3,35,1,3,OT
977,5,H5999,Habakkuk,Hab 1:13,35,1,13,OT
868,5,H6088,Daniel,Dan 6:20,27,6,20,OT
815,5,H6735C,1 Samuel,1Sa 4:19,9,4,19,OT
816,5,H6735C,Isaiah,Isa 21:3,23,21,3,OT
817,5,H6735C,Daniel,Dan 10:16,27,10,16,OT
556,5,H6862B,Deuteronomy,Deu 4:30,5,4,30,OT
557,5,H6862B,Judges,Judg 11:7,7,11,7,OT
558,5,H6862B,1 Samuel,1Sa 13:6,9,13,6,OT
559,5,H6862B,2 Samuel,2Sa 22:7,10,22,7,OT
560,5,H6862B,2 Samuel,2Sa 24:14,10,24,14,OT
561,5,H6862B,1 Chronicles,1Ch 21:13,13,21,13,OT
562,5,H6862B,2 Chronicles,2Ch 15:4,14,15,4,OT
563,5,H6862B,Esther,Est 7:4,17,7,4,OT
564,5,H6862B,Job,Job 7:11,18,7,11,OT
565,5,H6862B,Job,Job 15:24,18,15,24,OT
566,5,H6862B,Job,Job 36:19,18,36,19,OT
567,5,H6862B,Job,Job 38:23,18,38,23,OT
568,5,H6862B,Psalms,Psa 4:1,19,4,1,OT
569,5,H6862B,Psalms,Psa 18:6,19,18,6,OT
570,5,H6862B,Psalms,Psa 32:7,19,32,7,OT
571,5,H6862B,Psalms,Psa 66:14,19,66,14,OT
572,5,H6862B,Psalms,Psa 106:44,19,106,44,OT
573,5,H6862B,Psalms,Psa 107:6,19,107,6,OT
574,5,H6862B,Psalms,Psa 107:13,19,107,13,OT
575,5,H6862B,Psalms,Psa 107:19,19,107,19,OT
576,5,H6862B,Psalms,Psa 107:28,19,107,28,OT
577,5,H6862B,Isaiah,Isa 5:30,23,5,30,OT
578,5,H6862B,Isaiah,Isa 25:4,23,25,4,OT
579,5,H6862B,Isaiah,Isa 26:16,23,26,16,OT
580,5,H6862B,Isaiah,Isa 30:20,23,30,20,OT
581,5,H6862B,Isaiah,Isa 63:9,23,63,9,OT
582,5,H6862B,Jeremiah,Jer 48:5,24,48,5,OT
583,5,H6862B,Lamentations,Lam 1:20,25,1,20,OT
584,5,H6862B,Ezekiel,Eze 30:16,26,30,16,OT
585,5,H6862B,Hosea,Hos 5:15,28,5,15,OT
737,5,H6862C,Genesis,Gen 14:20,1,14,20,OT
738,5,H6862C,Numbers,Num 10:9,4,10,9,OT
739,5,H6862C,Numbers,Num 24:8,4,24,8,OT
740,5,H6862C,Deuteronomy,Deu 32:27,5,32,27,OT
741,5,H6862C,Deuteronomy,Deu 32:41,5,32,41,OT
742,5,H6862C,Deuteronomy,Deu 32:43,5,32,43,OT
743,5,H6862C,Deuteronomy,Deu 33:7,5,33,7,OT
744,5,H6862C,Joshua,Jos 5:13,6,5,13,OT
745,5,H6862C,2 Samuel,2Sa 24:13,10,24,13,OT
746,5,H6862C,1 Chronicles,1Ch 12:17,13,12,17,OT
747,5,H6862C,1 Chronicles,1Ch 21:12,13,21,12,OT
748,5,H6862C,Ezra,Ezr 4:1,15,4,1,OT
749,5,H6862C,Nehemiah,Neh 4:11,16,4,11,OT
750,5,H6862C,Nehemiah,Neh 9:27,16,9,27,OT
751,5,H6862C,Esther,Est 7:6,17,7,6,OT
752,5,H6862C,Job,Job 6:23,18,6,23,OT
753,5,H6862C,Job,Job 16:9,18,16,9,OT
754,5,H6862C,Job,Job 19:11,18,19,11,OT
755,5,H6862C,Psalms,Psa 3:1,19,3,1,OT
756,5,H6862C,Psalms,Psa 13:4,19,13,4,OT
757,5,H6862C,Psalms,Psa 27:2,19,27,2,OT
758,5,H6862C,Psalms,Psa 27:12,19,27,12,OT
759,5,H6862C,Psalms,Psa 44:5,19,44,5,OT
760,5,H6862C,Psalms,Psa 44:7,19,44,7,OT
761,5,H6862C,Psalms,Psa 44:10,19,44,10,OT
762,5,H6862C,Psalms,Psa 60:11,19,60,11,OT
763,5,H6862C,Psalms,Psa 60:12,19,60,12,OT
764,5,H6862C,Psalms,Psa 74:10,19,74,10,OT
765,5,H6862C,Psalms,Psa 78:42,19,78,42,OT
766,5,H6862C,Psalms,Psa 78:61,19,78,61,OT
767,5,H6862C,Psalms,Psa 78:66,19,78,66,OT
768,5,H6862C,Psalms,Psa 81:14,19,81,14,OT
769,5,H6862C,Psalms,Psa 89:23,19,89,23,OT
770,5,H6862C,Psalms,Psa 89:42,19,89,42,OT
771,5,H6862C,Psalms,Psa 97:3,19,97,3,OT
772,5,H6862C,Psalms,Psa 105:24,19,105,24,OT
773,5,H6862C,Psalms,Psa 106:11,19,106,11,OT
774,5,H6862C,Psalms,Psa 107:2,19,107,2,OT
775,5,H6862C,Psalms,Psa 108:12,19,108,12,OT
776,5,H6862C,Psalms,Psa 108:13,19,108,13,OT
777,5,H6862C,Psalms,Psa 112:8,19,112,8,OT
778,5,H6862C,Psalms,Psa 119:139,19,119,139,OT
779,5,H6862C,Psalms,Psa 119:157,19,119,157,OT
780,5,H6862C,Psalms,Psa 136:24,19,136,24,OT
781,5,H6862C,Isaiah,Isa 1:24,23,1,24,OT
782,5,H6862C,Isaiah,Isa 9:11,23,9,11,OT
783,5,H6862C,Isaiah,Isa 26:11,23,26,11,OT
784,5,H6862C,Isaiah,Isa 59:18,23,59,18,OT
785,5,H6862C,Isaiah,Isa 63:18,23,63,18,OT
786,5,H6862C,Isaiah,Isa 64:2,23,64,2,OT
787,5,H6862C,Jeremiah,Jer 30:16,24,30,16,OT
788,5,H6862C,Jeremiah,Jer 46:10,24,46,10,OT
789,5,H6862C,Jeremiah,Jer 50:7,24,50,7,OT
790,5,H6862C,Lamentations,Lam 1:5,25,1,5,OT
791,5,H6862C,Lamentations,Lam 1:7,25,1,7,OT
792,5,H6862C,Lamentations,Lam 1:10,25,1,10,OT
793,5,H6862C,Lamentations,Lam 1:17,25,1,17,OT
794,5,H6862C,Lamentations,Lam 2:4,25,2,4,OT
795,5,H6862C,Lamentations,Lam 2:17,25,2,17,OT
796,5,H6862C,Lamentations,Lam 4:12,25,4,12,OT
797,5,H6862C,Ezekiel,Eze 39:23,26,39,23,OT
798,5,H6862C,Amos,Amo 3:11,30,3,11,OT
799,5,H6862C,Micah,Mic 5:9,33,5,9,OT
800,5,H6862C,Nahum,Nah 1:2,34,1,2,OT
801,5,H6862C,Zechariah,Zec 8:10,38,8,10,OT
495,5,H6869B,Genesis,Gen 35:3,1,35,3,OT
496,5,H6869B,Genesis,Gen 42:21,1,42,21,OT
497,5,H6869B,Deuteronomy,Deu 31:17,5,31,17,OT
498,5,H6869B,Deuteronomy,Deu 31:21,5,31,21,OT
499,5,H6869B,Judges,Judg 10:14,7,10,14,OT
500,5,H6869B,1 Samuel,1Sa 26:24,9,26,24,OT
501,5,H6869B,2 Samuel,2Sa 4:9,10,4,9,OT
502,5,H6869B,1 Kings,1Ki 1:29,11,1,29,OT
503,5,H6869B,2 Kings,2Ki 19:3,12,19,3,OT
504,5,H6869B,2 Chronicles,2Ch 15:6,14,15,6,OT
505,5,H6869B,Nehemiah,Neh 9:37,16,9,37,OT
506,5,H6869B,Job,Job 5:19,18,5,19,OT
507,5,H6869B,Job,Job 27:9,18,27,9,OT
508,5,H6869B,Psalms,Psa 20:1,19,20,1,OT
509,5,H6869B,Psalms,Psa 22:11,19,22,11,OT
510,5,H6869B,Psalms,Psa 25:17,19,25,17,OT
511,5,H6869B,Psalms,Psa 25:22,19,25,22,OT
512,5,H6869B,Psalms,Psa 31:7,19,31,7,OT
513,5,H6869B,Psalms,Psa 34:6,19,34,6,OT
514,5,H6869B,Psalms,Psa 34:17,19,34,17,OT
515,5,H6869B,Psalms,Psa 37:39,19,37,39,OT
516,5,H6869B,Psalms,Psa 46:1,19,46,1,OT
517,5,H6869B,Psalms,Psa 50:15,19,50,15,OT
518,5,H6869B,Psalms,Psa 54:7,19,54,7,OT
519,5,H6869B,Psalms,Psa 71:20,19,71,20,OT
520,5,H6869B,Psalms,Psa 77:2,19,77,2,OT
521,5,H6869B,Psalms,Psa 78:49,19,78,49,OT
522,5,H6869B,Psalms,Psa 81:7,19,81,7,OT
523,5,H6869B,Psalms,Psa 86:7,19,86,7,OT
524,5,H6869B,Psalms,Psa 91:15,19,91,15,OT
525,5,H6869B,Psalms,Psa 120:1,19,120,1,OT
526,5,H6869B,Psalms,Psa 138:7,19,138,7,OT
527,5,H6869B,Psalms,Psa 142:2,19,142,2,OT
528,5,H6869B,Psalms,Psa 143:11,19,143,11,OT
529,5,H6869B,Proverbs,Pro 1:27,20,1,27,OT
530,5,H6869B,Proverbs,Pro 11:8,20,11,8,OT
531,5,H6869B,Proverbs,Pro 12:13,20,12,13,OT
532,5,H6869B,Proverbs,Pro 17:17,20,17,17,OT
533,5,H6869B,Proverbs,Pro 21:23,20,21,23,OT
534,5,H6869B,Proverbs,Pro 24:10,20,24,10,OT
535,5,H6869B,Proverbs,Pro 25:19,20,25,19,OT
536,5,H6869B,Isaiah,Isa 8:22,23,8,22,OT
537,5,H6869B,Isaiah,Isa 30:6,23,30,6,OT
538,5,H6869B,Isaiah,Isa 33:2,23,33,2,OT
539,5,H6869B,Isaiah,Isa 37:3,23,37,3,OT
540,5,H6869B,Isaiah,Isa 46:7,23,46,7,OT
541,5,H6869B,Isaiah,Isa 65:16,23,65,16,OT
542,5,H6869B,Jeremiah,Jer 4:31,24,4,31,OT
543,5,H6869B,Jeremiah,Jer 6:24,24,6,24,OT
544,5,H6869B,Jeremiah,Jer 14:8,24,14,8,OT
545,5,H6869B,Jeremiah,Jer 15:11,24,15,11,OT
546,5,H6869B,Jeremiah,Jer 16:19,24,16,19,OT
547,5,H6869B,Jeremiah,Jer 30:7,24,30,7,OT
548,5,H6869B,Jeremiah,Jer 50:43,24,50,43,OT
549,5,H6869B,Daniel,Dan 12:1,27,12,1,OT
550,5,H6869B,Jonah,Jon 2:2,32,2,2,OT
551,5,H6869B,Nahum,Nah 1:7,34,1,7,OT
552,5,H6869B,Nahum,Nah 1:9,34,1,9,OT
553,5,H6869B,Habakkuk,Hab 3:16,35,3,16,OT
554,5,H6869B,Zephaniah,Zep 1:15,36,1,15,OT
555,5,H6869B,Zechariah,Zec 10:11,38,10,11,OT
446,5,H7089,Ezekiel,Eze 7:25,26,7,25,OT
852,5,H7115,Exodus,Exo 6:9,2,6,9,OT
586,5,H7451C,Genesis,Gen 19:19,1,19,19,OT
587,5,H7451C,Genesis,Gen 26:29,1,26,29,OT
588,5,H7451C,Genesis,Gen 31:52,1,31,52,OT
589,5,H7451C,Exodus,Exo 32:12,2,32,12,OT
590,5,H7451C,Exodus,Exo 32:14,2,32,14,OT
591,5,H7451C,Numbers,Num 11:15,4,11,15,OT
592,5,H7451C,Numbers,Num 35:23,4,35,23,OT
593,5,H7451C,Deuteronomy,Deu 29:21,5,29,21,OT
594,5,H7451C,Deuteronomy,Deu 32:23,5,32,23,OT
595,5,H7451C,Judges,Judg 2:15,7,2,15,OT
596,5,H7451C,Judges,Judg 15:3,7,15,3,OT
597,5,H7451C,Judges,Judg 20:34,7,20,34,OT
598,5,H7451C,Judges,Judg 20:41,7,20,41,OT
599,5,H7451C,1 Samuel,1Sa 6:9,9,6,9,OT
600,5,H7451C,1 Samuel,1Sa 10:19,9,10,19,OT
601,5,H7451C,1 Samuel,1Sa 20:7,9,20,7,OT
602,5,H7451C,1 Samuel,1Sa 20:9,9,20,9,OT
603,5,H7451C,1 Samuel,1Sa 20:13,9,20,13,OT
604,5,H7451C,1 Samuel,1Sa 23:9,9,23,9,OT
605,5,H7451C,1 Samuel,1Sa 24:9,9,24,9,OT
606,5,H7451C,1 Samuel,1Sa 25:17,9,25,17,OT
607,5,H7451C,2 Samuel,2Sa 12:18,10,12,18,OT
608,5,H7451C,2 Samuel,2Sa 15:14,10,15,14,OT
609,5,H7451C,2 Samuel,2Sa 17:14,10,17,14,OT
610,5,H7451C,2 Samuel,2Sa 24:16,10,24,16,OT
611,5,H7451C,1 Kings,1Ki 2:44,11,2,44,OT
612,5,H7451C,1 Kings,1Ki 9:9,11,9,9,OT
613,5,H7451C,1 Kings,1Ki 11:25,11,11,25,OT
614,5,H7451C,1 Kings,1Ki 14:10,11,14,10,OT
615,5,H7451C,1 Kings,1Ki 20:7,11,20,7,OT
616,5,H7451C,1 Kings,1Ki 21:21,11,21,21,OT
617,5,H7451C,1 Kings,1Ki 21:29,11,21,29,OT
618,5,H7451C,1 Kings,1Ki 22:23,11,22,23,OT
619,5,H7451C,2 Kings,2Ki 6:33,12,6,33,OT
620,5,H7451C,2 Kings,2Ki 14:10,12,14,10,OT
621,5,H7451C,2 Kings,2Ki 21:12,12,21,12,OT
622,5,H7451C,2 Kings,2Ki 22:16,12,22,16,OT
623,5,H7451C,2 Kings,2Ki 22:20,12,22,20,OT
624,5,H7451C,1 Chronicles,1Ch 4:10,13,4,10,OT
625,5,H7451C,1 Chronicles,1Ch 7:23,13,7,23,OT
626,5,H7451C,1 Chronicles,1Ch 21:15,13,21,15,OT
627,5,H7451C,2 Chronicles,2Ch 7:22,14,7,22,OT
628,5,H7451C,2 Chronicles,2Ch 18:22,14,18,22,OT
629,5,H7451C,2 Chronicles,2Ch 20:9,14,20,9,OT
630,5,H7451C,2 Chronicles,2Ch 25:19,14,25,19,OT
631,5,H7451C,2 Chronicles,2Ch 34:24,14,34,24,OT
632,5,H7451C,2 Chronicles,2Ch 34:28,14,34,28,OT
633,5,H7451C,Nehemiah,Neh 1:3,16,1,3,OT
634,5,H7451C,Nehemiah,Neh 2:17,16,2,17,OT
635,5,H7451C,Nehemiah,Neh 6:2,16,6,2,OT
636,5,H7451C,Nehemiah,Neh 13:18,16,13,18,OT
637,5,H7451C,Esther,Est 7:7,17,7,7,OT
638,5,H7451C,Esther,Est 8:6,17,8,6,OT
639,5,H7451C,Esther,Est 9:2,17,9,2,OT
640,5,H7451C,Psalms,Psa 27:5,19,27,5,OT
641,5,H7451C,Psalms,Psa 34:19,19,34,19,OT
642,5,H7451C,Psalms,Psa 34:21,19,34,21,OT
643,5,H7451C,Psalms,Psa 35:26,19,35,26,OT
644,5,H7451C,Psalms,Psa 38:12,19,38,12,OT
645,5,H7451C,Psalms,Psa 40:14,19,40,14,OT
646,5,H7451C,Psalms,Psa 41:1,19,41,1,OT
647,5,H7451C,Psalms,Psa 41:7,19,41,7,OT
648,5,H7451C,Psalms,Psa 70:2,19,70,2,OT
649,5,H7451C,Psalms,Psa 71:13,19,71,13,OT
650,5,H7451C,Psalms,Psa 71:24,19,71,24,OT
651,5,H7451C,Psalms,Psa 88:3,19,88,3,OT
652,5,H7451C,Psalms,Psa 107:26,19,107,26,OT
653,5,H7451C,Proverbs,Pro 1:33,20,1,33,OT
