span_id,role,chapter,verse_ref,surface,strongs,morph,stem,sense,linked_char_spans,linked_char_refs,verse_text
272536,standalone,125,Psa 125:3,rest,H5117,HVqi3ms,Qal,rest (nuach),,,"Psa 125:3 For the scepter of wickedness shall not rest on the land allotted to the righteous , lest the righteous stretch out their hands to do wrong ."
272538,standalone,125,Psa 125:3,land allotted,H1486,HNcmsc,,land allotted (goral),,,"Psa 125:3 For the scepter of wickedness shall not rest on the land allotted to the righteous , lest the righteous stretch out their hands to do wrong ."
272545,standalone,125,Psa 125:3,wrong,H5766B H9003,HNcfsa HR,,wrong (avlatah),,,"Psa 125:3 For the scepter of wickedness shall not rest on the land allotted to the righteous , lest the righteous stretch out their hands to do wrong ."
272546,qualifier,125,Psa 125:4,good,H3190,HVhv2ms,Hiphil,do good (yatab),,,"Psa 125:4 Do good , O Lord , to those who are good , and to those who are upright in their hearts !"
272553,standalone,125,Psa 125:5,crooked ways,H6128,HAafpc,,crooked ways (aqalqal),,,Psa 125:5 But those who turn aside to their crooked ways the Lord will lead away with evildoers ! Peace be upon Israel !
272555,qualifier,125,Psa 125:5,away,H1980G H9028,HVhi3ms HSp3mp,Hiphil,lead away (halak),,,Psa 125:5 But those who turn aside to their crooked ways the Lord will lead away with evildoers ! Peace be upon Israel !
272558,standalone,125,Psa 125:5,Peace,H7965G H9009,HNcmsa HTd,,peace (shalom),,,Psa 125:5 But those who turn aside to their crooked ways the Lord will lead away with evildoers ! Peace be upon Israel !
307823,standalone,126,Psa 126:1,Ascents,H4609A H9009,HNcfpa HTd,,Ascents (maalah),,,"Psa 126:1 A Song of Ascents.When the Lord restored the fortunes of Zion, we were like those who dream."
307825,qualifier,126,Psa 126:1,restored,H7725H H9003,HVqcc HR,Qal,restored (shuv),,,"Psa 126:1 A Song of Ascents.When the Lord restored the fortunes of Zion, we were like those who dream."
307826,standalone,126,Psa 126:1,fortunes,H7870 H0853,HNcfsc HTo,,fortunes (shibah),,,"Psa 126:1 A Song of Ascents.When the Lord restored the fortunes of Zion, we were like those who dream."
307829,standalone,126,Psa 126:1,dream,H2492B H9004,HVqrmpa HR,Qal,dream (chalam),,,"Psa 126:1 A Song of Ascents.When the Lord restored the fortunes of Zion, we were like those who dream."
272562,standalone,126,Psa 126:2,mouth,H6310G,HNcmsc,,mouth (peh),,,"Psa 126:2 Then our mouth was filled with laughter , and our tongue with shouts of joy ; then they said among the nations , “The Lord has done great things for them .”"
272563,standalone,126,Psa 126:2,filled,H4390,HVNi3ms,Niphal,filled (male),,,"Psa 126:2 Then our mouth was filled with laughter , and our tongue with shouts of joy ; then they said among the nations , “The Lord has done great things for them .”"
272571,qualifier,126,Psa 126:2,done,H6213A H9005,HVqcc HR,Qal,done (asah),,,"Psa 126:2 Then our mouth was filled with laughter , and our tongue with shouts of joy ; then they said among the nations , “The Lord has done great things for them .”"
272572,qualifier,126,Psa 126:2,great things,H1431,HVhp3ms,Hiphil,great things (gadal),,,"Psa 126:2 Then our mouth was filled with laughter , and our tongue with shouts of joy ; then they said among the nations , “The Lord has done great things for them .”"
272576,qualifier,126,Psa 126:3,done,H6213A H9005,HVqcc HR,Qal,done (asah),,,Psa 126:3 The Lord has done great things for us; we are glad .
272577,qualifier,126,Psa 126:3,great things,H1431,HVhp3ms,Hiphil,great things (gadal),,,Psa 126:3 The Lord has done great things for us; we are glad .
307830,qualifier,126,Psa 126:4,Restore,H7725H,HVqv2ms,Qal,restore (shuv),,,"Psa 126:4 Restore our fortunes, O Lord, like streams in the Negeb!"
307831,standalone,126,Psa 126:4,fortunes,H7622 H0853,HNcfsc HTo,,fortunes (shebuth),,,"Psa 126:4 Restore our fortunes, O Lord, like streams in the Negeb!"
307834,standalone,126,Psa 126:4,streams,H0650 H9025,HNcmpa HSp1bp,,streams (aphiq),,,"Psa 126:4 Restore our fortunes, O Lord, like streams in the Negeb!"
272581,standalone,126,Psa 126:5,sow,H2232 H9009,HVqrmpa HTd,Qal,sow (zara),,,Psa 126:5 Those who sow in tears shall reap with shouts of joy !
272583,standalone,126,Psa 126:5,reap,H7114B,HVqi3mp,Qal,reap (qatsar),,,Psa 126:5 Those who sow in tears shall reap with shouts of joy !
272585,standalone,126,Psa 126:6,goes,H1980G,HVqaa,Qal,goes out (halak),,,"Psa 126:6 He who goes out weeping , bearing the seed for sowing , shall come home with shouts of joy , bringing his sheaves with him."
272586,standalone,126,Psa 126:6,out,H1980G,HVqi3ms,Qal,out (halak),,,"Psa 126:6 He who goes out weeping , bearing the seed for sowing , shall come home with shouts of joy , bringing his sheaves with him."
272589,standalone,126,Psa 126:6,seed,H2233G H9009,HNcmsa HTd,,seed (zera),,,"Psa 126:6 He who goes out weeping , bearing the seed for sowing , shall come home with shouts of joy , bringing his sheaves with him."
272590,standalone,126,Psa 126:6,sowing,H4901,HNcmsc,,sowing (meshek),,,"Psa 126:6 He who goes out weeping , bearing the seed for sowing , shall come home with shouts of joy , bringing his sheaves with him."
272596,standalone,126,Psa 126:6,sheaves,H0485,HNcfpc,,sheaves (alummah),,,"Psa 126:6 He who goes out weeping , bearing the seed for sowing , shall come home with shouts of joy , bringing his sheaves with him."
272598,standalone,127,Psa 127:1,Ascents,H4609A H9009,HNcfpa HTd,,Ascents (maalah),,,"A Song of Ascents . Of Solomon . Psa 127:1 Unless the Lord builds the house , those who build it labor in vain . Unless the Lord watches over the city , the watchman stays awake in vain ."
272602,qualifier,127,Psa 127:1,builds,H1129,HVqi3ms,Qal,builds (banah),,,"A Song of Ascents . Of Solomon . Psa 127:1 Unless the Lord builds the house , those who build it labor in vain . Unless the Lord watches over the city , the watchman stays awake in vain ."
272604,qualifier,127,Psa 127:1,build,H1129,HVqrmpc,Qal,build (banah),,,"A Song of Ascents . Of Solomon . Psa 127:1 Unless the Lord builds the house , those who build it labor in vain . Unless the Lord watches over the city , the watchman stays awake in vain ."
272605,standalone,127,Psa 127:1,labor,H5998,HVqp3cp,Qal,labour (amal),,,"A Song of Ascents . Of Solomon . Psa 127:1 Unless the Lord builds the house , those who build it labor in vain . Unless the Lord watches over the city , the watchman stays awake in vain ."
272609,qualifier,127,Psa 127:1,watches over,H8104H,HVqi3ms,Qal,watches over (shamar),,,"A Song of Ascents . Of Solomon . Psa 127:1 Unless the Lord builds the house , those who build it labor in vain . Unless the Lord watches over the city , the watchman stays awake in vain ."
272610,standalone,127,Psa 127:1,city,H5892B,HNcfsa,,city (ir),,,"A Song of Ascents . Of Solomon . Psa 127:1 Unless the Lord builds the house , those who build it labor in vain . Unless the Lord watches over the city , the watchman stays awake in vain ."
272611,standalone,127,Psa 127:1,watchman,H8104H,HVqrmsa,Qal,watchman (shamar),,,"A Song of Ascents . Of Solomon . Psa 127:1 Unless the Lord builds the house , those who build it labor in vain . Unless the Lord watches over the city , the watchman stays awake in vain ."
272612,standalone,127,Psa 127:1,stays awake,H8245,HVqp3ms,Qal,stays awake (shaqad),,,"A Song of Ascents . Of Solomon . Psa 127:1 Unless the Lord builds the house , those who build it labor in vain . Unless the Lord watches over the city , the watchman stays awake in vain ."
272615,standalone,127,Psa 127:2,rise up,H6965B,HVqcc,Qal,rise up (qum),,,"Psa 127:2 It is in vain that you rise up early and go late to rest, eating the bread of anxious toil; for he gives to his beloved sleep ."
272616,standalone,127,Psa 127:2,early,H7925 H9005 H9036,HVhrmpc HR HSp2mp,Hiphil,early (shakam),,,"Psa 127:2 It is in vain that you rise up early and go late to rest, eating the bread of anxious toil; for he gives to his beloved sleep ."
272617,standalone,127,Psa 127:2,go,H3427,HVqcc,Qal,go to rest (yashab),,,"Psa 127:2 It is in vain that you rise up early and go late to rest, eating the bread of anxious toil; for he gives to his beloved sleep ."
272618,standalone,127,Psa 127:2,late,H0309,HVprmpc,Piel,late (achar),,,"Psa 127:2 It is in vain that you rise up early and go late to rest, eating the bread of anxious toil; for he gives to his beloved sleep ."
272619,standalone,127,Psa 127:2,eating,H0398,HVqrmpc,Qal,eating (akal),,,"Psa 127:2 It is in vain that you rise up early and go late to rest, eating the bread of anxious toil; for he gives to his beloved sleep ."
272620,standalone,127,Psa 127:2,bread,H3899H,HNcmsc,,bread (lechem),,,"Psa 127:2 It is in vain that you rise up early and go late to rest, eating the bread of anxious toil; for he gives to his beloved sleep ."
272623,qualifier,127,Psa 127:2,gives,H5414G,HVqi3ms,Qal,gives (nathan),,,"Psa 127:2 It is in vain that you rise up early and go late to rest, eating the bread of anxious toil; for he gives to his beloved sleep ."
272624,standalone,127,Psa 127:2,beloved,H3039A H9005,HAamsc HR,,beloved (yadid),,,"Psa 127:2 It is in vain that you rise up early and go late to rest, eating the bread of anxious toil; for he gives to his beloved sleep ."
272625,standalone,127,Psa 127:2,sleep,H8142 H9023,HNcfsa HSp3ms,,sleep (shena),,,"Psa 127:2 It is in vain that you rise up early and go late to rest, eating the bread of anxious toil; for he gives to his beloved sleep ."
272628,standalone,127,Psa 127:3,heritage,H5159,HNcfsc,,heritage (nachalah),,,"Psa 127:3 Behold , children are a heritage from the Lord , the fruit of the womb a reward ."
272630,standalone,127,Psa 127:3,fruit,H6529,HNcmsc,,fruit (peri),,,"Psa 127:3 Behold , children are a heritage from the Lord , the fruit of the womb a reward ."
272631,standalone,127,Psa 127:3,womb,H0990H H9009,HNcfsa HTd,,womb (beten),,,"Psa 127:3 Behold , children are a heritage from the Lord , the fruit of the womb a reward ."
272632,standalone,127,Psa 127:3,reward,H7939,HNcmsa,,reward (sakar),,,"Psa 127:3 Behold , children are a heritage from the Lord , the fruit of the womb a reward ."
307837,standalone,127,Psa 127:4,arrows,H2671,HNcmpa,,arrows (chets),,,Psa 127:4 Like arrows in the hand of a warrior are the children of one’s youth.
307839,standalone,127,Psa 127:4,warrior,H1368,HNcmsa,,warrior (gibbor),,,Psa 127:4 Like arrows in the hand of a warrior are the children of one’s youth.
307841,standalone,127,Psa 127:4,one’s youth,H5271A H9009,HNcmpa HTd,,youth (naar),,,Psa 127:4 Like arrows in the hand of a warrior are the children of one’s youth.
272636,standalone,127,Psa 127:5,fills,H4390,HVpp3ms,Piel,fills (male),,,Psa 127:5 Blessed is the man who fills his quiver with them! He shall not be put to shame when he speaks with his enemies in the gate .
272637,standalone,127,Psa 127:5,quiver,H0827 H0853,HNcfsc HTo,,quiver (ashpah),,,Psa 127:5 Blessed is the man who fills his quiver with them! He shall not be put to shame when he speaks with his enemies in the gate .
272645,standalone,127,Psa 127:5,gate,H8179G,HNcmsa,,gate (shaar),,,Psa 127:5 Blessed is the man who fills his quiver with them! He shall not be put to shame when he speaks with his enemies in the gate .
272647,standalone,128,Psa 128:1,Ascents,H4609A H9009,HNcfpa HTd,,Ascents (maalah),,,"A Song of Ascents . Psa 128:1 Blessed is everyone who fears the Lord , who walks in his ways !"
272656,standalone,128,Psa 128:2,eat,H0398 H3588A,HVqi2ms HTc,Qal,eat (akal),,,"Psa 128:2 You shall eat the fruit of the labor of your hands ; you shall be blessed , and it shall be well with you ."
272657,standalone,128,Psa 128:2,labor,H3018,HNcmsc,,labour (yegia),,,"Psa 128:2 You shall eat the fruit of the labor of your hands ; you shall be blessed , and it shall be well with you ."
272660,standalone,128,Psa 128:2,well,H2896A H9031,HVqq3ms HSp2ms,Qal,well (tob),,,"Psa 128:2 You shall eat the fruit of the labor of your hands ; you shall be blessed , and it shall be well with you ."
307842,standalone,128,Psa 128:3,wife,H0802H,HNcfsc,,wife (ishshah),,,Psa 128:3 Your wife will be like a fruitful vine within your house; your children will be like olive shoots around your table.
307843,standalone,128,Psa 128:3,fruitful,H6509,HVqrfsa,Qal,fruitful (parah),,,Psa 128:3 Your wife will be like a fruitful vine within your house; your children will be like olive shoots around your table.
307844,standalone,128,Psa 128:3,vine,H1612 H9004 H9021,HNcbsa HR HSp2ms,,vine (gephen),,,Psa 128:3 Your wife will be like a fruitful vine within your house; your children will be like olive shoots around your table.
307849,standalone,128,Psa 128:3,olive,H2132H,HNcmpa,,olive (zayith),,,Psa 128:3 Your wife will be like a fruitful vine within your house; your children will be like olive shoots around your table.
307850,standalone,128,Psa 128:3,shoots,H8363 H9004 H9021,HNcmpc HR HSp2ms,,shoots (shatil),,,Psa 128:3 Your wife will be like a fruitful vine within your house; your children will be like olive shoots around your table.
272669,qualifier,128,Psa 128:5,bless,H1288,HVpi3ms,Piel,bless (barak),,,Psa 128:5 The Lord bless you from Zion ! May you see the prosperity of Jerusalem all the days of your life !
272672,standalone,128,Psa 128:5,see,H7200G,HVqv2ms,Qal,see (raah),,,Psa 128:5 The Lord bless you from Zion ! May you see the prosperity of Jerusalem all the days of your life !
272673,standalone,128,Psa 128:5,prosperity,H2898 H9003,HNcmsc HR,,prosperity (tub),,,Psa 128:5 The Lord bless you from Zion ! May you see the prosperity of Jerusalem all the days of your life !
272679,standalone,128,Psa 128:6,see,H7200G,HVqv2ms,Qal,see (raah),,,Psa 128:6 May you see your children’s children ! Peace be upon Israel !
272682,standalone,128,Psa 128:6,Peace,H7965G H9021,HNcmsa HSp2ms,,peace (shalom),,,Psa 128:6 May you see your children’s children ! Peace be upon Israel !
272686,standalone,129,Psa 129:1,Ascents,H4609A H9009,HNcfpa HTd,,Ascents (maalah),,,A Song of Ascents . Psa 129:1 “ Greatly have they afflicted me from my youth ”— let Israel now say —
272690,standalone,129,Psa 129:1,youth,H5271A,HNcmpc,,youth (naar),,,A Song of Ascents . Psa 129:1 “ Greatly have they afflicted me from my youth ”— let Israel now say —
272697,standalone,129,Psa 129:2,youth,H5271A,HNcmpc,,youth (naar),,,"Psa 129:2 “ Greatly have they afflicted me from my youth , yet they have not prevailed against me ."
272705,standalone,129,Psa 129:3,back,H1354,HNcmsc,,back (gab),,,Psa 129:3 The plowers plowed upon my back ; they made long their furrows .”
272706,standalone,129,Psa 129:3,made long,H0748,HVhp3cp,Hiphil,made long (arak),,,Psa 129:3 The plowers plowed upon my back ; they made long their furrows .”
272708,standalone,129,Psa 129:3,furrows,H4618 H9005,HNcfpc HR,,furrows (maanith),,,Psa 129:3 The plowers plowed upon my back ; they made long their furrows .”
272710,qualifier,129,Psa 129:4,righteous,H6662,HAamsa,,righteous (tsaddiq),,,Psa 129:4 The Lord is righteous ; he has cut the cords of the wicked .
272711,qualifier,129,Psa 129:4,cut,H7112,HVpp3ms,Piel,cut (qatsats),,,Psa 129:4 The Lord is righteous ; he has cut the cords of the wicked .
272712,standalone,129,Psa 129:4,cords,H5688,HNcfsa,,cords (aboth),,,Psa 129:4 The Lord is righteous ; he has cut the cords of the wicked .
272718,standalone,129,Psa 129:5,turned,H5472,HVNu3mp,Niphal,turned (sug),,,Psa 129:5 May all who hate Zion be put to shame and turned backward !
272719,standalone,129,Psa 129:5,backward,H0268,HNcmsa,,backward (achor),,,Psa 129:5 May all who hate Zion be put to shame and turned backward !
307855,standalone,129,Psa 129:6,grass,H2682A H9004,HNcmsc HR,,grass (chatsir),,,"Psa 129:6 Let them be like the grass on the housetops, which withers before it grows up,"
307856,standalone,129,Psa 129:6,housetops,H1406,HNcfpa,,housetops (gag),,,"Psa 129:6 Let them be like the grass on the housetops, which withers before it grows up,"
307857,standalone,129,Psa 129:6,withers,H3001,HVqp3ms,Qal,withers (yabesh),,,"Psa 129:6 Let them be like the grass on the housetops, which withers before it grows up,"
307858,standalone,129,Psa 129:6,before,H6927 H9007,HNcfsc HTr,,before (qadam),,,"Psa 129:6 Let them be like the grass on the housetops, which withers before it grows up,"
307859,standalone,129,Psa 129:6,grows up,H8025,HVqp3ms,Qal,grows up (shalaph),,,"Psa 129:6 Let them be like the grass on the housetops, which withers before it grows up,"
272720,standalone,129,Psa 129:7,reaper,H7114B H9023,HVqrmsa HSp3ms,Qal,reaper (qatsar),,,"Psa 129:7 with which the reaper does not fill his hand nor the binder of sheaves his arms ,"
272722,standalone,129,Psa 129:7,fill,H4390,HVpp3ms,Piel,fill (male),,,"Psa 129:7 with which the reaper does not fill his hand nor the binder of sheaves his arms ,"
272723,standalone,129,Psa 129:7,hand,H3709G,HNcfsc,,hand (kaph),,,"Psa 129:7 with which the reaper does not fill his hand nor the binder of sheaves his arms ,"
272724,standalone,129,Psa 129:7,sheaves,H6014A H9023,HVprmsa HSp3ms,Piel,sheaves (omer),,,"Psa 129:7 with which the reaper does not fill his hand nor the binder of sheaves his arms ,"
