cluster,cluster_name,strongs,translit,language,n_keywords,self_check,keywords,suspect
M38,Salvation,G1431,dōrea,Greek,3,PASS,"free; gift; benefit",
M38,Salvation,G1434,dōrēma,Greek,2,PASS,"free; gift",
M38,Salvation,G2433,hilaskomai,Greek,15,PASS,"propitiate; make; atonement; human; act; providing; means; forgiveness; resulting; reconciliation; receive; mercy; forgiven; propitiation; applied",
M38,Salvation,G2434,hilasmos,Greek,10,PASS,"propitiation; atoning; sacrifice; means; forgiveness; traditionally; sin; offering; expiation; makes",
M38,Salvation,G2435,hilastērios,Greek,14,PASS,"propitiation; atoning; sacrifice; atonement; cover; place; sins; forgiven; traditionally; mercy; seat; ark; covenant; mercy-seat",
M38,Salvation,G2436,hileōs,Greek,10,PASS,"propitious; gracious; forgiving; god; forbid; favorable; merciful; hebrew; mercy; far",
M38,Salvation,G4982,sōzō,Greek,5,PASS,"save; bring; safely; restore; health",
M38,Salvation,G4990,sōtēr,Greek,18,PASS,"savior; delivers; grave; danger; note; always; refers; god; father; jesus; christ; believers; righteous; wrath; proper; relationship; preserver; deliverer",
M38,Salvation,G4991,soteria,Greek,32,PASS,"salvation; saving; preservation; rescue; deliverance; being; grave; danger; safe; refer; ordinary; dangers; conditions; earth; but; usually; refers; believers; righteous; wrath; proper; relationship; god; spiritual; eternal; placed; embracing; gospel; means; opportunity; promised; messiah",
M38,Salvation,G4992,sōtērion,Greek,5,PASS,"saving; bringing; salvation; delivering; imparting",
M38,Salvation,H3444,ye.shu.ah,Hebrew,2,PASS,"salvation; deliverance",
M38,Salvation,H3722B,ka.phar,Hebrew,3,PASS,"cover; coat; pitch",
M38,Salvation,H6299,pa.dah,Hebrew,4,PASS,"ransom; redeem; rescue; deliver",
M39,Blessing,G0019,agathōsunē,Greek,4,PASS,"goodness; virtue; beneficence; generosity",
M39,Blessing,G1435,dōron,Greek,8,PASS,"gift; offering; present; sacrifice; consecrated; god; contribution; temple",
M39,Blessing,G2107,eudokia,Greek,8,PASS,"goodwill; good; purpose; favor; pleasure; desire; intention; implication",
M39,Blessing,G5483,charizō,Greek,20,PASS,"give; grace; forgive; cancel; grant; hand; custody; gratify; bestow; kindness; free; favor; deliverance; person; desire; others; sacrifice; demand; enemies; remit",
M39,Blessing,G5485,charis,Greek,59,PASS,"grace; kindness; favor; someone; often; focus; benefit; given; object; extension; gift; credit; thanks; blessing; pleasing; show; charm; beauty; gracefulness; circumstance; matter; approval; kindly; bearing; graciousness; beneficial; opportunity; charitable; act; generous; acceptance; free; specially; manifested; god; man; gospel; scheme; gracious; provision; dealing; commission; graciously; devolved; human; agent; bestowed; divine; endowment; influence; emotion; correspondent; what; obligation; grateful; frame; mind; oblige; gratify",
M39,Blessing,G5486,charisma,Greek,8,PASS,"gift; gracious; free; favor; benefit; divinely; conferred; endowment",
M39,Blessing,G5487,charitoō,Greek,18,PASS,"favor; give; graciously; show; kindness; freely; giving; highly; favored; visit; make; object; gift; passive; visited; free; gracious; visitation",
M39,Blessing,H1288,ba.rakh,Hebrew,5,PASS,"bless; kneel; praise; salute; curse",
M39,Blessing,H2580,chen,Hebrew,4,PASS,"favor; favour; grace; charm",
M39,Blessing,H2587,chan.nun,Hebrew,1,PASS,"gracious",
M39,Blessing,H2603A,cha.nan,Hebrew,4,PASS,"gracious; show; favour; pity",
M39,Blessing,H2604,cha.nan,Hebrew,3,PASS,"gracious; show; favour",
M39,Blessing,H2895,tov,Hebrew,8,PASS,"pleasing; good; joyful; beneficial; pleasant; favourable; happy; right",
M39,Blessing,H3190,ya.tav,Hebrew,4,PASS,"good; pleasing; well; glad",
M39,Blessing,H7521,ra.tsah,Hebrew,4,PASS,"accept; pleased; favourable; favourably",
M39,Blessing,H7862,shay,Hebrew,4,PASS,"gift; present; offered; homage",
M41,Remembrance,G0189,akoē,Greek,10,PASS,"hearing; what; heard; act; instrument; ear; announcement; instruction; doctrine; report",
M41,Remembrance,G0363,anamimnēskō,Greek,7,PASS,"remind; cause; remember; exhort; call; mind; recollect",
M41,Remembrance,G0364,anamnēsis,Greek,4,PASS,"remembrance; commemoration; memorial; reminder",
M41,Remembrance,G1950,epilanthanō,Greek,6,PASS,"forget; forgetful; neglectful; disregard; passive; forgotten",
M41,Remembrance,G2212,zēteō,Greek,23,PASS,"seek; look; try; obtain; desire; possess; strive; search; watch; pursue; endeavor; wish; want; require; demand; ask; inquire; questions; question; deliberate; hebrew; life; kill",
M41,Remembrance,G3403,mimnēskō,Greek,16,PASS,"remember; recall; bring; remembrance; often; implication; response; action; kind; occur; recollect; call; mind; passive; called; borne",
M41,Remembrance,G3415,mnaomai,Greek,2,PASS,"remember; remembered",
M41,Remembrance,G3417,mneia,Greek,4,PASS,"remembrance; mention; recollection; make",
M41,Remembrance,G3420,mnēmē,Greek,6,PASS,"remembrance; recalling; memory; recollection; make; mention",
M41,Remembrance,G3421,mnēmoneuō,Greek,11,PASS,"remember; think; recollect; call; mind; mindful; fix; thoughts; make; mention; speak",
M41,Remembrance,G5279,hupomimnēskō,Greek,8,PASS,"remind; call; mind; remember; suggest; recollection; others; recollect",
M41,Remembrance,G5280,hupomnēsis,Greek,8,PASS,"remembrance; reminder; memory; putting; mind; act; reminding; recollection",
M41,Remembrance,G5345,fēmē,Greek,8,PASS,"news; report; primarily; celestial; oracular; utterance; fame; rumor",
M41,Remembrance,H0238,a.zan,Hebrew,2,PASS,"listen; hear",
M41,Remembrance,H1245,ba.qash,Hebrew,5,PASS,"seek; require; desire; exact; request",
M41,Remembrance,H1875,da.rash,Hebrew,5,PASS,"seek; resort; care; enquire; require",
M41,Remembrance,H2045,hash.ma.ut,Hebrew,4,PASS,"report; causing; hear; communication",
M41,Remembrance,H2142,za.khar,Hebrew,4,PASS,"remember; recall; call; mind",
M41,Remembrance,H4926,mish.ma,Hebrew,3,PASS,"hearing; heard; rumour",
M41,Remembrance,H7181,qa.shav,Hebrew,9,PASS,"listen; hear; attentive; heed; incline; attend; hearken; pay; attention",
M41,Remembrance,H7182,qe.shev,Hebrew,2,PASS,"attentiveness; attention",
M41,Remembrance,H7183A,qash.shav,Hebrew,2,PASS,"attentive; shuv",
M41,Remembrance,H7183B,qash.shuv,Hebrew,3,PASS,"attentive; means; shav",
M41,Remembrance,H7836,sha.char,Hebrew,5,PASS,"seek; early; earnestly; look; diligently",
M41,Remembrance,H8052,she.mu.ah,Hebrew,4,PASS,"tidings; report; news; rumour",
M41,Remembrance,H8085G,sha.ma,Hebrew,28,PASS,"hear; listen; obey; concerning; attention; interest; understand; give; heed; consent; agree; grant; request; yield; obedient; heard; regarded; obeyed; cause; call; summon; tell; proclaim; utter; sound; aloud; make; proclamation",
M41,Remembrance,H8085H,sha.ma,Hebrew,28,PASS,"hear; obey; listen; concerning; attention; interest; understand; give; heed; consent; agree; grant; request; yield; obedient; heard; regarded; obeyed; cause; call; summon; tell; proclaim; utter; sound; aloud; make; proclamation",
M41,Remembrance,H8085I,sha.ma,Hebrew,29,PASS,"hear; proclaim; loud; listen; obey; concerning; attention; interest; understand; give; heed; consent; agree; grant; request; yield; obedient; heard; regarded; obeyed; cause; call; summon; tell; utter; sound; aloud; make; proclamation",
M41,Remembrance,H8085J,sha.ma,Hebrew,28,PASS,"hear; understand; listen; obey; concerning; attention; interest; give; heed; consent; agree; grant; request; yield; obedient; heard; regarded; obeyed; cause; call; summon; tell; proclaim; utter; sound; aloud; make; proclamation",
M41,Remembrance,H8085K,sha.ma,Hebrew,30,PASS,"hear; judge; discern; listen; obey; concerning; attention; interest; understand; give; heed; consent; agree; grant; request; yield; obedient; heard; regarded; obeyed; cause; call; summon; tell; proclaim; utter; sound; aloud; make; proclamation",
M41,Remembrance,H8085L,sha.ma,Hebrew,29,PASS,"hear; welcome; listen; obey; concerning; attention; interest; understand; give; heed; consent; agree; grant; request; yield; obedient; heard; regarded; obeyed; cause; call; summon; tell; proclaim; utter; sound; aloud; make; proclamation",
M41,Remembrance,H8088B,she.ma,Hebrew,4,PASS,"report; hearing; means; sho",
M41,Remembrance,H8089,sho.ma,Hebrew,4,PASS,"report; rumour; news; fame",
M42,Speech,G2635,katalaleō,Greek,4,PASS,"slander; blab; speak; accuse",
M42,Speech,G2896,krazō,Greek,7,PASS,"cry; call; shout; exclaim; utter; vengeance; supplication",
M42,Speech,G4395,profēteuō,Greek,23,PASS,"prophesy; speak; inspired; message; sometimes; encouraging; obedience; god; proclaiming; future; warning; preparedness; continued; exercise; function; foretell; divine; set; forth; matter; teaching; special; faculty",
M42,Speech,G4601,sigaō,Greek,11,PASS,"silent; become; hidden; concealed; keep; silence; transitive; reveal; conceal; passive; revealed",
M42,Speech,G4727,ste.na.zo,Greek,9,PASS,"groan; sigh; grumble; inwardly; give; vent; querulous; censorious; feelings",
M42,Speech,G5455,fōneō,Greek,10,PASS,"call; summon; sound; utter; cock; crow; cry; exclaim; invite; feast",
M42,Speech,G5456H,fōnē,Greek,15,PASS,"voice; sound; noise; tone; kind; extension; speaking; language; cry; articulate; speech; discourse; address; tongue; dialect",
M42,Speech,H0592,a.niy.yah,Hebrew,2,PASS,"lamentation; mourning",
M42,Speech,H1897,ha.gah,Hebrew,9,PASS,"mutter; moan; growl; utter; muse; meditate; devise; plot; speak",
M42,Speech,H1899,he.geh,Hebrew,3,PASS,"moaning; rumbling; growling",
M42,Speech,H1906,hed,Hebrew,2,PASS,"shout; joy",
M42,Speech,H1959,he.dad,Hebrew,3,PASS,"shout; cheer; shouting",
M42,Speech,H2158,za.mir,Hebrew,1,PASS,"psalm",
M42,Speech,H2167,za.mar,Hebrew,4,PASS,"sing; praise; make; music",
M42,Speech,H2176,zim.rat,Hebrew,3,PASS,"praise; music; melody",
M42,Speech,H2199,za.aq,Hebrew,3,PASS,"cry; call; help",
M42,Speech,H2201,ze.a.qah,Hebrew,2,PASS,"outcry; cry",
M42,Speech,H2814,cha.shah,Hebrew,4,PASS,"silent; quiet; still; inactive",
M42,Speech,H3960,la.shan,Hebrew,2,PASS,"slander; tongue",
M42,Speech,H4617,ma.a.neh,Hebrew,4,PASS,"answer; response; place; task",
M42,Speech,H5008,na.aq,Hebrew,1,PASS,"groan",
M42,Speech,H5012,na.va,Hebrew,1,PASS,"prophesy",
M42,Speech,H5098,na.ham,Hebrew,2,PASS,"groan; growl",
M42,Speech,H5099,na.ham,Hebrew,2,PASS,"roaring; growling",
M42,Speech,H6681,tsa.vach,Hebrew,3,PASS,"cry; aloud; shout",
M42,Speech,H6682,tse.va.chah,Hebrew,2,PASS,"outcry; shout",
M42,Speech,H6969,qi.nen,Hebrew,4,PASS,"chant; dirge; wail; lament",
M42,Speech,H7032G,qal,Hebrew,3,PASS,"voice; sound; qol",
M42,Speech,H7032H,qal,Hebrew,3,PASS,"voice; sound; qol",
M42,Speech,H7438,ron,Hebrew,3,PASS,"ringing; cry; shout",
M42,Speech,H7440,rin.nah,Hebrew,2,PASS,"cry; ringing",
M42,Speech,H7442B,ra.nan,Hebrew,6,PASS,"sing; cry; shout; joy; give; ringing",
M42,Speech,H7580,sha.ag,Hebrew,1,PASS,"roar",
M42,Speech,H7581,she.a.gah,Hebrew,1,PASS,"roaring",
M43,Prophecy,G0144,aisthēsis,Greek,3,PASS,"insight; perception; understanding",
M43,Prophecy,G1253,diakrisis,Greek,12,PASS,"discernment; distinguishing; differentiation; passing; judgment; separation; distinction; doubt; discerning; act; faculty; estimating",differentiation
M43,Prophecy,G1329,diermēneuō,Greek,4,PASS,"interpret; translate; explain; able",
M43,Prophecy,G1504,eikōn,Greek,8,PASS,"image; likeness; portrait; material; effigy; representation; exact; resemblance",
M43,Prophecy,G2059,hermēneuō,Greek,4,PASS,"interpret; translate; give; explain",
M43,Prophecy,G3050,logikos,Greek,8,PASS,"spiritual; logical; pertaining; speech; reason; rational; mind; soul",
M43,Prophecy,G4152,pneumatikos,Greek,7,PASS,"spiritual; non-carnal; ethereal; spirit; supernatural; regenerate; religious",
M43,Prophecy,G4394,profēteia,Greek,27,PASS,"prophecy; inspired; message; sometimes; encouraging; obedience; god; proclaiming; future; warning; preparedness; continued; prediction; events; gifted; faculty; setting; forth; enforcing; revealed; truth; matter; divine; teaching; set; special; gift",
M43,Prophecy,H0226G,ot,Hebrew,13,PASS,"sign; miraculous; signal; distinguishing; banner; remembrance; omen; warning; token; ensign; standard; miracle; proof",
M43,Prophecy,H5016,ne.vu.ah,Hebrew,1,PASS,"prophecy",
M43,Prophecy,H5017,ne.vu.ah,Hebrew,1,PASS,"prophesying",
M43,Prophecy,H6754,tse.lem,Hebrew,1,PASS,"image",
M43,Prophecy,H7924,sokh.le.ta.nu,Hebrew,2,PASS,"insight; khel",
M44,Relational,G0079,adelfē,Greek,10,PASS,"sister; fellow; countrywoman; extension; female; believer; family; faith; kinswoman; relative",
M44,Relational,G0081,adelfotēs,Greek,5,PASS,"brotherhood; fellowship; believers; body; christian",
M44,Relational,G1775,henotēs,Greek,2,PASS,"unity; oneness",
M44,Relational,G1843,exomologeomai,Greek,17,PASS,"agree; consent; openly; confess; admit; praise; bind; one's; self; promise; middle; profess; make; open; avowal; benefits; celebrate",
M44,Relational,G1864,epagōnizomai,Greek,4,PASS,"contend; fight; strenuously; defence",
M44,Relational,G3330,metadidōmi,Greek,7,PASS,"share; impart; contribute; needs; give; part; bestow",
M44,Relational,G4829,summerizō,Greek,7,PASS,"share; divide; receive; part; one's; self; partake",
M44,Relational,G4889,sundoulos,Greek,7,PASS,"fellow; slave; servant; fellow-slave; fellow-servant; fellow-minister; christ",
M44,Relational,H0341,o.yev,Hebrew,1,PASS,"enemy",
M44,Relational,H0342,e.vah,Hebrew,2,PASS,"enmity; hatred",
M44,Relational,H0781,a.ra.s,Hebrew,2,PASS,"betroth; engage",
M44,Relational,H2270,cha.ver,Hebrew,6,PASS,"companion; adj; united; associate; fellow; worshippers",
M44,Relational,H2416D,chay.yah,Hebrew,1,PASS,"community",
M44,Relational,H2836B,cha.shaq,Hebrew,2,PASS,"connect; fillet",
M44,Relational,H6862C,tsar,Hebrew,4,PASS,"enemy; adversary; foe; oppressor",
M44,Relational,H7378,riv,Hebrew,2,PASS,"contend; strive",
M44,Relational,H8474,ta.cha.rah,Hebrew,3,PASS,"contend; burn; kindled",
M45,Transformation,G0236,allassō,Greek,4,PASS,"change; exchange; alter; transform",
M45,Transformation,G0329,anazōpureō,Greek,13,PASS,"rekindle; primarily; kindle; dormant; fire; fan; flame; revive; excite; stir; quicken; one's; powers",
M45,Transformation,G0341,anakainoō,Greek,2,PASS,"renew; invigorate",
M45,Transformation,G0342,anakainōsis,Greek,2,PASS,"renewal; renovation",
M45,Transformation,G2537,kainos,Greek,20,PASS,"new; latest; anew; contexts; superior; old; recently; made; species; character; mode; novel; strange; possessor; unheard; unusual; renovated; better; higher; excellence",
M45,Transformation,G3328,metaballō,Greek,4,PASS,"change; mind; middle; one's",
M45,Transformation,G3338,metamellomai,Greek,13,PASS,"repent; regret; repentant; changed; mind; remorseful; change; one's; judgment; past; points; conduct; purpose",
M45,Transformation,G3339,metamorfoō,Greek,12,PASS,"transform; transformed; transfigured; changed; change; external; transfigure; middle; one's; undergo; spiritual; transformation",
M45,Transformation,G3340,metanoeo,Greek,20,PASS,"repent; change; elements; composing; life; attitude; thoughts; behaviors; concerning; demands; god; right; living; undergo; frame; mind; make; principle; practice; reform",
M45,Transformation,G3341,metanoia,Greek,29,PASS,"repentance; change; mind; changing; elements; composing; life; attitude; thoughts; behaviors; concerning; demands; god; right; living; note; refer; foundational; salvation; event; christ; on-going; christian; mode; thought; practical; reformation; reversal; past",
M45,Transformation,G4832,summorfos,Greek,4,PASS,"conformed; being; assimilated; similar",
M45,Transformation,H2487,cha.li.phah,Hebrew,2,PASS,"change; replacement",
M45,Transformation,H5164,no.cham,Hebrew,2,PASS,"repentance; sorrow",
M45,Transformation,H7725O,shuv,Hebrew,45,PASS,"return; repent; turn; back; come; dying; human; relations; spiritual; apostatise; away; inanimate; repetition; bring; restore; refresh; repair; lead; show; turning; restored; cause; allow; put; draw; give; relinquish; payment; report; answer; make; requital; pay; backward; repel; defeat; repulse; hinder; reject; refuse; mind; reverse; revoke; returned; brought",
M46,Abundance,G0842,autarkēs,Greek,9,PASS,"self-sufficient; content; primarily; sufficient; adequate; one's; self; contented; lot",
M46,Abundance,G3045,liparos,Greek,5,PASS,"rich; costly; riches; fat; sumptuous",
M46,Abundance,G4145,plousios,Greek,8,PASS,"rich; opulent; wealthy; abounding; distinguished; glory; dignity; bliss",
M46,Abundance,G4146,plousiōs,Greek,5,PASS,"richly; generously; abundantly; rich; largely",
M46,Abundance,G4147,plouteō,Greek,11,PASS,"rich; acquired; wealth; become; acquire; troponym; abound; abundantly; furnished; spiritually; enriched",
M46,Abundance,G4148,ploutizō,Greek,5,PASS,"enrich; make; rich; enriched; spiritually",
M46,Abundance,G4149,ploutos,Greek,15,PASS,"riches; wealth; opulence; rich; benefits; abundant; blessings; flow; god; christ; meton; richness; abundance; spiritual; enriching",
M46,Abundance,G4433,ptōcheuō,Greek,4,PASS,"poor; become; beggar; poverty",
M46,Abundance,G4434,ptōchos,Greek,33,PASS,"poor; beggar; person; resources; culturally; considered; oppressed; despised; miserable; spirit; lacking; but; positive; moral; quality; humility; realizing; nothing; offer; god; need; free; gifts; reduced; beggary; mendicant; indigent; spiritually; implication; low; beggarly; sorry; lowly",
M46,Abundance,H1878,da.shen,Hebrew,6,PASS,"prosper; fat; grow; become; prosperous; anoint",
M46,Abundance,H1952,hon,Hebrew,5,PASS,"substance; wealth; riches; enough; sufficiency",
M46,Abundance,H2630,cha.san,Hebrew,5,PASS,"hoard; treasured; hoarded; laid; stored",
M46,Abundance,H2633,cho.sen,Hebrew,3,PASS,"wealth; riches; treasure",
M46,Abundance,H4924B,mish.man,Hebrew,6,PASS,"fatness; stout; vigorous; fertile; spots; places",
M46,Abundance,H5727,a.dan,Hebrew,3,PASS,"luxuriate; delight; oneself",
M46,Abundance,H6223,a.shir,Hebrew,4,PASS,"rich; adj; wealthy; man",
M46,Abundance,H6238,a.shar,Hebrew,9,PASS,"enrich; become; rich; wealthy; pretend; make; gain; riches; oneself",
M46,Abundance,H6239,o.sher,Hebrew,2,PASS,"riches; wealth",
M46,Abundance,H7230,rov,Hebrew,3,PASS,"abundance; multitude; greatness",
M46,Abundance,H7600,sha.a.nan,Hebrew,11,PASS,"secure; adj; ease; quiet; careless; wanton; arrogant; subst; security; pride; arrogance",
M46,Abundance,H8080,sha.men,Hebrew,3,PASS,"grow; fat; become",
M46,Abundance,H8082,sha.men,Hebrew,3,PASS,"rich; fat; robust",
