registry_word,strongNumber,language,stepTransliteration,stepGloss,cluster_code,cluster_name
terror,H6206,Hebrew,a.rats,to tremble,M01,Fear
terror,H6342,Hebrew,pa.chad,to dread,M01,Fear
terror,H6343,Hebrew,pa.chad,dread,M01,Fear
terror,H6427,Hebrew,pal.la.tsut,shuddering,M01,Fear
terror,H6973,Hebrew,quts,to loathe,M06,Hate
terror,H8047H,Hebrew,sham.mah,horror: appalled,,
terror,,,,,,
terror,H8606,Hebrew,tiph.le.tset,terror,M01,Fear
testimony,G3056,Greek,logos,word,M15,Wisdom
testimony,G3140,Greek,martureō,to testify,,
testimony,G3141,Greek,marturia,testimony,,
testimony,G3142,Greek,marturion,testimony,,
testimony,G4750,Greek,stoma,mouth,,
testimony,G5576,Greek,pseudomartureō,to perjure,,
testimony,G5577,Greek,pseudomarturia,false testimony,,
testimony,H0226H,Hebrew,ot,sign:  indicator,,
testimony,H0974,Hebrew,ba.chan,to test,M35,Testing
testimony,H5046,Hebrew,na.gad,to tell,M42,Speech
testimony,,,,,,
testimony,,,,,,
testimony,H5707,Hebrew,ed,witness,T2,Supplementary
testimony,H5713A,Hebrew,e.dah,witness,T2,Supplementary
testimony,H5713B,Hebrew,e.dah,testimony,T2,Supplementary
testimony,H5715,Hebrew,e.dut,testimony,T2,Supplementary
testimony,H5749B,Hebrew,ud,to testify,M13,Truth
testimony,H6030B,Hebrew,a.nah,to answer,,
testimony,H6310I,Hebrew,peh,lip: word,,
testimony,H6315,Hebrew,pu.ach,to breathe,,
testimony,H7802,Hebrew,shu.shan e.dut,Shushan-eduth,,
testimony,H8584,Hebrew,te.u.dah,testimony,T2,Supplementary
the afflicted,G0060,Greek,agoraios,of the marketplace,,
the afflicted,G0540,Greek,apatōr,fatherless,,
the afflicted,G0642,Greek,aporfanizō,to orphan,,
the afflicted,G0832,Greek,auleō,to play the flute,,
the afflicted,G0835,Greek,aulizomai,to spend the night,,
the afflicted,G1005,Greek,borras,the north,,
the afflicted,G1037,Greek,buthos,the deep,,
the afflicted,G1206,Greek,deuteraios,the next day,,
the afflicted,G1228G,Greek,diabolos,Devil,,
the afflicted,G1228H,Greek,diabolos,slanderous,,
the afflicted,G1273,Greek,dianuktereuō,to spend the night,,
the afflicted,G1359,Greek,dioskouroi,the twin gods,,
the afflicted,G1887,Greek,epaurion,the next day,,
the afflicted,G1888,Greek,epautofōros autofōros,in the very act,,
the afflicted,G2552,Greek,kakopatheia,suffering,M24,Weakness
the afflicted,G2789,Greek,kitharizō,to play the harp,,
the afflicted,G2960,Greek,kuriakos,the Lord’s,,
the afflicted,G3303,Greek,men,on the other hand,T2,Supplementary
the afflicted,G3322,Greek,mesoō,be in the middle,,
the afflicted,G3547,Greek,nomodidaskalos,teacher of the law,,
the afflicted,G3588,Greek,ho,the/this/who,,
the afflicted,G3673,Greek,homotechnos,of the same trade,,
the afflicted,G3737,Greek,orfanos,orphan,,
the afflicted,G3805,Greek,pathētos,suffering,M24,Weakness
the afflicted,G3832,Greek,panoiki,with all the house,T2,Supplementary
the afflicted,G3891,Greek,paranomeō,to break the law,,
the afflicted,G3993,Greek,penēs,poor,M24,Weakness
the afflicted,G4310,Greek,propaschō,to suffer before,,
the afflicted,G4311,Greek,propempō,to help on the way,,
the afflicted,G4434,Greek,ptōchos,poor,M46,Abundance
the afflicted,G4954,Greek,sussōmos,of the same body,,
the afflicted,G5005,Greek,talaipōros,wretched,,
the afflicted,G5284,Greek,hupopleō,to sail the lee,,
the afflicted,G5361,Greek,filadelfos,loving the brothers,M05,Love
the afflicted,G5476,Greek,chamai,on the ground,,
the afflicted,G5496,Greek,cheiragōgeō,to guide,,
the afflicted,G7680,Greek,thlimmos,affliction,,
the afflicted,G7983,Greek,katōdunaō,to afflict grievously,,
the afflicted,H0034,Hebrew,ev.yon,needy,M24,Weakness
the afflicted,H0034,Hebrew,ev.yon,needy,T2,Supplementary
the afflicted,H0797,Hebrew,ash.do.dit,Ashdod,,
the afflicted,H0956,Hebrew,bit,to lodge,,
the afflicted,H1471A,Hebrew,goy,nation,,
the afflicted,H1471B,Hebrew,go.yim,Goiim,,
the afflicted,H1471G,Hebrew,goy,Gentile,,
the afflicted,H1471H,Hebrew,goy,[Harosheth]-hagoyim,,
the afflicted,H2179,Hebrew,za.nav,to cut off the tail,,
the afflicted,H2181,Hebrew,za.nah,to fornicate,M28,Envy
the afflicted,H2489,Hebrew,che.le.khah,helpless,M24,Weakness
the afflicted,H2567,Hebrew,cha.mash,to take the fifth part,,
the afflicted,H3019,Hebrew,ya.gi.a,weary,,
the afflicted,H3023,Hebrew,ya.ge.a,weary,,
the afflicted,H3238,Hebrew,ya.nah,to oppress,,
the afflicted,H3287,Hebrew,ya.eph,weary,,
the afflicted,H3490,Hebrew,ya.tom,orphan,,
the afflicted,H3885A,Hebrew,lun,to lodge,,
the afflicted,H3885B,Hebrew,lun,to grumble,,
the afflicted,H3905,Hebrew,la.chats,to oppress,,
the afflicted,H4542,Hebrew,mis.ken,poor,,
the afflicted,H5142,Hebrew,ne.zaq,to suffer injury,,
the afflicted,H5668,Hebrew,a.vur,for the sake of,,
the afflicted,H5826,Hebrew,a.zar,to help,M38,Salvation
the afflicted,H5971A,Hebrew,am,people,,
the afflicted,H5971B,Hebrew,am,kinsman,T2,Supplementary
the afflicted,H5971H,Hebrew,am,People's [Gate],T2,Supplementary
the afflicted,H5971I,Hebrew,am,[Ibleam]-am,T2,Supplementary
the afflicted,H5971K,Hebrew,am,people: soldiers,T2,Supplementary
the afflicted,H5971L,Hebrew,am,people: creatures,T2,Supplementary
the afflicted,H6031B,Hebrew,a.nah,to afflict,M24,Weakness
the afflicted,H6033,Hebrew,a.na,to afflict,FLAG,Flag
the afflicted,H6033,Hebrew,a.na,to afflict,T2,Supplementary
the afflicted,H6035,Hebrew,a.nav,poor,M24,Weakness
the afflicted,H6039,Hebrew,e.nut,affliction,FLAG,Flag
the afflicted,H6039,Hebrew,e.nut,affliction,M24,Weakness
the afflicted,H6040,Hebrew,o.ni,affliction,M24,Weakness
the afflicted,H6041,Hebrew,a.ni,afflicted,M24,Weakness
the afflicted,H6135,Hebrew,a.qar,barren,,
the afflicted,H6231,Hebrew,a.shaq,to oppress,T2,Supplementary
the afflicted,H8216,Hebrew,she.phel,poverty,,
thought,G0515,Greek,axioō,to deem worthy,M26,Righteousness
thought,G1261,Greek,dialogismos,reasoning,M15,Wisdom
thought,G1270,Greek,dianoēma,thought,M15,Wisdom
thought,G1271,Greek,dianoia,mind,M47,Constitution
thought,G1380,Greek,dokeō,to think,,
thought,G1760,Greek,enthumeomai,to reflect on,M15,Wisdom
thought,G1761,Greek,enthumēsis,reflection,M15,Wisdom
thought,G1771,Greek,ennoia,thought/purpose,M15,Wisdom
thought,G1963,Greek,epinoia,thought,M15,Wisdom
thought,G2233,Greek,hēgeomai,to govern,M23,Strength
thought,G2919,Greek,krinō,to judge,FLAG,Flag
thought,G2919,Greek,krinō,to judge,M26,Righteousness
thought,G3049,Greek,logizomai,to count,M26,Righteousness
thought,G3053,Greek,logismos,thought,M15,Wisdom
thought,G3141,Greek,marturia,testimony,,
thought,G3308,Greek,merimna,concern,M20,Doubt
thought,G3309,Greek,merimnaō,to worry,M20,Doubt
thought,G3540,Greek,noēma,mind/thought,M15,Wisdom
thought,G3543,Greek,nomizō,to think,,
thought,G5426,Greek,froneō,to reason,M15,Wisdom
thought,G5429,Greek,fronimos,thoughtful,M15,Wisdom
thought,G7243,Greek,enthumēma,a thought,,
thought,G7244,Greek,enthumios,inner thought,,
thought,H0559,Hebrew,a.mar,to say,,
thought,H0995,Hebrew,bin,to understand,M15,Wisdom
thought,H2031,Hebrew,har.hor,fantasies,M16,Folly
thought,H2142,Hebrew,za.khar,to remember,M41,Remembrance
thought,H2711,Hebrew,che.qeq,decree,,
thought,H2803I,Hebrew,cha.shav,to devise: devise,M15,Wisdom
thought,H2803J,Hebrew,cha.shav,to devise: think,M15,Wisdom
thought,H2808,Hebrew,chesh.bon,explanation,M15,Wisdom
thought,H4093,Hebrew,mad.da,knowledge,M15,Wisdom
thought,H4180,Hebrew,mo.rash,possession,,
thought,H4209,Hebrew,me.zim.mah,plot,M14,Deceit
thought,H4284,Hebrew,ma.cha.sha.vah,plot,M14,Deceit
thought,H4427B,Hebrew,ma.lakh,to advise,,
thought,H4609A,Hebrew,ma.a.lah,thought,,
thought,H5869I,Hebrew,a.yin,eye: appearance,,
thought,H6245B,Hebrew,a.shat,to think,M15,Wisdom
thought,H6246,Hebrew,a.shit,to plan,M15,Wisdom
thought,H6248,Hebrew,ash.tut,thought,M15,Wisdom
thought,H6250,Hebrew,esh.to.nah,thought,M15,Wisdom
thought,H6419,Hebrew,pa.lal,to pray,M21,Prayer
thought,H7454,Hebrew,re.a,thought,M15,Wisdom
thought,H7476,Hebrew,ra.yon,thought,M15,Wisdom
thought,H7725G,Hebrew,shuv,to return: return,,
thought,H7808,Hebrew,se.ach,thought,M15,Wisdom
thought,H8312,Hebrew,sar.ap.pim,anxiety,M01,Fear
transformation,G3339,Greek,metamorfoō,to transform,M45,Transformation
transformation,G3345,Greek,metaschēmatizō,to transform,,
transformation,H2015,Hebrew,ha.phakh,to overturn,T2,Supplementary
transformation,H4171,Hebrew,mur,to change,,
transformation,H7760A,Hebrew,sum,to set: make,,
transgression,G0458,Greek,anomia,lawlessness,M30,Obedience
transgression,G3845,Greek,parabainō,to transgress,M10,Sin
transgression,G3847,Greek,parabasis,transgression,M10,Sin
transgression,G3848,Greek,parabatēs,transgressor,M10,Sin
transgression,G3892,Greek,paranomia,lawlessness,M30,Obedience
transgression,G3900,Greek,paraptōma,trespass,M10,Sin
transgression,G5233,Greek,huperbainō,to wrong,,
transgression,G8634,Greek,paraptōsis,a transgression,,
transgression,H0898,Hebrew,ba.gad,to act treacherously,M10,Sin
transgression,H4603,Hebrew,ma.al,be unfaithful,M10,Sin
transgression,H4604,Hebrew,ma.al,unfaithfulness,M10,Sin
transgression,H5647H,Hebrew,a.vad,to serve: minister,M36,Service
transgression,H5674A,Hebrew,a.var,to pass,,
transgression,H5674D,Hebrew,a.var,to pass: trespass,,
transgression,H6580,Hebrew,pash,folly,M16,Folly
transgression,H6586,Hebrew,pa.sha,to transgress,M10,Sin
transgression,H6588,Hebrew,pe.sha,transgression,M10,Sin
treachery,H0899A,Hebrew,be.ged,treachery,M14,Deceit
treachery,H0900,Hebrew,bo.ge.dot,treachery,M14,Deceit
treachery,H0901,Hebrew,ba.god,treacherous,M14,Deceit
treachery,H3585,Hebrew,ka.chash,lie,,
treachery,H4603,Hebrew,ma.al,be unfaithful,M10,Sin
treachery,H4604,Hebrew,ma.al,unfaithfulness,M10,Sin
treachery,H4820,Hebrew,mir.mah,deceit,M14,Deceit
treachery,H7195,Hebrew,qe.sher,conspiracy,,
treachery,H8649A,Hebrew,tor.mah,treachery,M14,Deceit
treachery,H8649B,Hebrew,tar.mit,deceitfulness,M14,Deceit
trust,G1679,Greek,elpizō,to hope/expect,M18,Hope
trust,G1879,Greek,epanapauō,to rest/rely on,,
trust,G3982,Greek,peithō,to persuade,M35,Testing
trust,G4006,Greek,pepoithēsis,confidence,M19,Trust
trust,G4100,Greek,pisteuō,to trust (in),M31,Faith
trust,G4102G,Greek,pistis,faith,M31,Faith
trust,G4102H,Greek,pistis,faith: faithfulness,M31,Faith
trust,G4276,Greek,proelpizō,to hope beforehand,T2,Supplementary
trust,G5287,Greek,hupostasis,confidence/essence,,
trust,G6381,Greek,axiopistos,worthy of trust,,
trust,H0530,Hebrew,e.mu.nah,faithfulness,M13,Truth
trust,H0539,Hebrew,a.man,be faithful,M13,Truth
trust,H0540,Hebrew,a.man,to trust,M19,Trust
trust,H0982,Hebrew,ba.tach,to trust,M19,Trust
trust,H0983,Hebrew,be.tach,security,M19,Trust
trust,H0985,Hebrew,bit.chah,trust,M19,Trust
trust,H0986,Hebrew,bit.ta.chon,trust,M19,Trust
trust,H0987,Hebrew,bat.tu.chot,security,M19,Trust
trust,H1556,Hebrew,ga.lal,to roll,,
trust,H1747,Hebrew,du.miy.yah,silence,,
trust,H2342K,Hebrew,chul,to twist: anticipate,,
trust,H2620,Hebrew,cha.sah,to seek refuge,M19,Trust
trust,H2622,Hebrew,cha.sut,refuge,M19,Trust
trust,H3176H,Hebrew,ya.chal,to wait: hope,M18,Hope
trust,H3559K,Hebrew,kun,to establish: right,,
trust,H3689,Hebrew,ke.sel,loin,,
trust,H4009,Hebrew,miv.tach,confidence,M19,Trust
trust,H4268,Hebrew,mach.s.seh,refuge,M19,Trust
trust,H4498,Hebrew,ma.nos,refuge,,
trust,H4733,Hebrew,miq.lat,refuge,,
trust,,,,,,
trust,H5375O,Hebrew,na.sa,to lift: trust,M19,Trust
trust,H6960A,Hebrew,qa.vah,to await,M17,Counsel
trust,H7365,Hebrew,re.chats,to trust,M19,Trust
trust,H7965J,Hebrew,sha.lom,peace: friendship,M33,Peace
trust,H7993,Hebrew,sha.lakh,to throw,,
trust,H8172,Hebrew,sha.an,to lean,M19,Trust
truthfulness,G0225,Greek,alētheia,truth,M13,Truth
truthfulness,G0226,Greek,alētheuō,be truthful,M13,Truth
truthfulness,G0227,Greek,alēthēs,true,M13,Truth
truthfulness,G0230,Greek,alēthōs,truly,T2,Supplementary
truthfulness,G0803,Greek,asfaleia,security,,
truthfulness,G3483,Greek,nai,yes,,
truthfulness,G3689,Greek,ontōs,really,,
truthfulness,H0061,Hebrew,a.val,truly,,
truthfulness,H0529,Hebrew,e.mun,faithful,M13,Truth
truthfulness,H0530,Hebrew,e.mu.nah,faithfulness,M13,Truth
truthfulness,H0543,Hebrew,a.men,amen,T2,Supplementary
truthfulness,H0544,Hebrew,o.men,faithfulness,M13,Truth
truthfulness,H0551,Hebrew,om.nam,truly,T2,Supplementary
truthfulness,H0571G,Hebrew,e.met,truth: faithful,M13,Truth
truthfulness,H0571H,Hebrew,e.met,truth: true,M13,Truth
truthfulness,H0571I,Hebrew,e.met,truth: certain,M13,Truth
truthfulness,H0637,Hebrew,aph,also,,
truthfulness,H3330,Hebrew,yats.tsiv,certain,,
truthfulness,H3559K,Hebrew,kun,to establish: right,,
truthfulness,H5229,Hebrew,ne.kho.chah,upright,M26,Righteousness
truthfulness,H6664G,Hebrew,tse.deq,righteousness,M26,Righteousness
truthfulness,H7187,Hebrew,qe.shot,truth,,
truthfulness,H7189A,Hebrew,qo.shet,bow,,
truthfulness,H7189B,Hebrew,qo.shet,truth,,
unbelief,G0543,Greek,apeitheia,disobedience,M30,Obedience
unbelief,G0544,Greek,apeitheō,to disobey,M30,Obedience
unbelief,G0570,Greek,apistia,unbelief,M31,Faith
understanding,G0050,Greek,agnoeō,be ignorant,M15,Wisdom
understanding,G0191,Greek,akouō,to hear,,
understanding,G0687,Greek,ara,no?,,
understanding,G0801,Greek,asunetos,senseless,M15,Wisdom
understanding,G1065,Greek,ge,indeed,,
understanding,G1097,Greek,ginōskō,to know,,
understanding,G1107,Greek,gnōrizō,to make known,,
understanding,G1108,Greek,gnōsis,knowledge,,
understanding,G1271,Greek,dianoia,mind,M47,Constitution
understanding,G1425,Greek,dusnoētos,hard to understand,,
understanding,G1492G,Greek,eidō,to perceive: understand,,
understanding,G1492I,Greek,eidō,to perceive: know,,
understanding,G1921,Greek,epiginōskō,to come to know,,
understanding,G1987,Greek,epistamai,to know/understand,,
understanding,G1990,Greek,epistēmōn,knowing,M15,Wisdom
understanding,G2638,Greek,katalambanō,to grasp,,
understanding,G3049,Greek,logizomai,to count,M26,Righteousness
understanding,G3539,Greek,noeō,to understand,,
understanding,G3563,Greek,nous,mind,M47,Constitution
understanding,G3609,Greek,oikeios,of one’s household,T2,Supplementary
understanding,G3877,Greek,parakoloutheō,to follow,,
understanding,G4907,Greek,sunesis,understanding,M15,Wisdom
understanding,G4908,Greek,sunetos,intelligent,M15,Wisdom
understanding,G4920,Greek,suniēmi,to understand,M15,Wisdom
understanding,G5424,Greek,frēn,thinking,M15,Wisdom
understanding,G5428,Greek,fronēsis,understanding,M15,Wisdom
understanding,H0995,Hebrew,bin,to understand,M15,Wisdom
understanding,H0998,Hebrew,bi.nah,understanding,M15,Wisdom
understanding,H0999,Hebrew,bi.nah,understanding,M15,Wisdom
understanding,H1847,Hebrew,da.at,knowledge,M15,Wisdom
understanding,H2940,Hebrew,ta.am,taste,T2,Supplementary
understanding,H3045,Hebrew,ya.da,to know,M15,Wisdom
understanding,H3046,Hebrew,ye.da,to know,,
understanding,H3823A,Hebrew,la.vav,to encourage,M05,Love
understanding,H4486,Hebrew,man.da,knowledge,M15,Wisdom
understanding,H5036,Hebrew,na.val,foolish,M16,Folly
understanding,H7200H,Hebrew,ra.ah,to see: examine,,
understanding,H7200I,Hebrew,ra.ah,to see: behold!,,
understanding,H7919A,Hebrew,sa.khal,be prudent,M15,Wisdom
understanding,H7919B,Hebrew,sa.khal,to cross hands,,
understanding,H7922,Hebrew,se.khel,understanding,M15,Wisdom
understanding,H7924,Hebrew,sokh.le.ta.nu,insight,M43,Prophecy
understanding,H8085G,Hebrew,sha.ma,to hear: hear,M41,Remembrance
understanding,H8085J,Hebrew,sha.ma,to hear: understand,M41,Remembrance
understanding,H8085K,Hebrew,sha.ma,to hear: judge,M41,Remembrance
understanding,H8394,Hebrew,te.vu.nah,understanding,M15,Wisdom
understanding,H8454,Hebrew,tu.shiy.yah,wisdom,M15,Wisdom
unity,G1520,Greek,heis,one,,
unity,G1775,Greek,henotēs,unity,M44,Relational
unity,G4886,Greek,sundesmos,bond(age),,
uprightness,G1346,Greek,dikaiōs,rightly,T2,Supplementary
uprightness,G2117,Greek,euthus,Straight,,
uprightness,G2118,Greek,euthutēs,righteousness,M26,Righteousness
uprightness,G3716,Greek,orthopodeō,be upright,,
uprightness,G3717,Greek,orthos,upright,,
uprightness,G3718,Greek,orthotomeō,to cut straight,,
uprightness,H3474,Hebrew,ya.shar,to smooth,FLAG,Flag
uprightness,H3474,Hebrew,ya.shar,to smooth,T2,Supplementary
uprightness,H3476,Hebrew,yo.sher,uprightness,M26,Righteousness
uprightness,H3477G,Hebrew,ya.shar,upright:right,M13,Truth
uprightness,H3477H,Hebrew,ya.shar,Jashar,,
uprightness,H3477I,Hebrew,ya.shar,upright:straight,M13,Truth
uprightness,H3483,Hebrew,ye.sha.rah,uprightness,M26,Righteousness
uprightness,H4334,Hebrew,mi.shor,plain,,
uprightness,H4339,Hebrew,me.shar,uprightness,M26,Righteousness
uprightness,H5228,Hebrew,na.kho.ach,straightforward,M13,Truth
uprightness,H5229,Hebrew,ne.kho.chah,upright,M26,Righteousness
uprightness,H5749A,Hebrew,ud,to return,M11,Repentance
uprightness,H5975I,Hebrew,a.mad,to stand: rise,,
uprightness,H5977,Hebrew,o.med,post,,
uprightness,H6968,Hebrew,qo.me.miy.yut,uprightness,M26,Righteousness
uprightness,H7948,Hebrew,sha.lab.bim,frame,,
uprightness,H8537,Hebrew,tom,integrity,M13,Truth
uprightness,H8549H,Hebrew,ta.mim,unblemished: blameless,M12,Purity
uprightness,H8552,Hebrew,ta.mam,to finish,FLAG,Flag
uprightness,H8552,Hebrew,ta.mam,to finish,T2,Supplementary
weakness,G0102,Greek,adunatos,unable,,
weakness,G0674,Greek,apopsuchō,to faint,M24,Weakness
weakness,G0769G,Greek,astheneia,weakness: weak,M24,Weakness
weakness,G0769H,Greek,astheneia,weakness: ill,M24,Weakness
weakness,G0770G,Greek,astheneō,be weak: weak,M24,Weakness
weakness,G0770H,Greek,astheneō,be weak: ill,M24,Weakness
weakness,G0771,Greek,asthenēma,weakness,M24,Weakness
weakness,G0772G,Greek,asthenēs,weak,M24,Weakness
weakness,G0772H,Greek,asthenēs,weak: ill,M24,Weakness
weakness,G1133,Greek,gunaikarion,weak-willed woman,,
weakness,G1590,Greek,ekluō,to faint,,
weakness,G2577G,Greek,kamnō,be weary/sick: weak,,
weakness,G3886,Greek,paraluō,to paralyze,,
weakness,G3935,Greek,pariēmi,to neglect,,
weakness,G7735,Greek,ischnofōnos,weak voiced,,
weakness,H0535,Hebrew,a.mal,to weaken,,
weakness,H0536,Hebrew,um.lal,weak,M24,Weakness
weakness,H0537,Hebrew,a.me.lal,weak,,
weakness,H1669,Hebrew,da.ev,to languish,M24,Weakness
weakness,H1742,Hebrew,dav.va,faint,M03,Grief
weakness,H1800,Hebrew,dal,poor,,
weakness,H1809,Hebrew,da.lal,to languish,,
weakness,H2470A,Hebrew,cha.lah,be weak: weak,M24,Weakness
weakness,H2470B,Hebrew,cha.lah,to beg,M21,Prayer
weakness,H2470H,Hebrew,cha.lah,be weak: ill,M24,Weakness
weakness,H2470I,Hebrew,cha.lah,be weak: grieved,M03,Grief
weakness,H2476,Hebrew,cha.lu.shah,weakness,,
weakness,H2522,Hebrew,cha.lash,to weaken,,
weakness,H2523,Hebrew,chal.lash,weak,,
weakness,H3286,Hebrew,ya.eph,to faint,M24,Weakness
weakness,H3543A,Hebrew,ka.hah,to grow dim,,
weakness,H3782,Hebrew,ka.shal,to stumble,,
weakness,H4549,Hebrew,ma.sas,to melt,T2,Supplementary
weakness,H4816,Hebrew,mo.rekh,weakness,,
weakness,H5263,Hebrew,na.sas,to faint,,
weakness,H5848C,Hebrew,a.taph,to enfeeble,M24,Weakness
weakness,H5889,Hebrew,a.yeph,faint,,
weakness,H5969,Hebrew,ul.peh,fainting,,
weakness,H6275,Hebrew,a.taq,to proceed,,
weakness,H6296,Hebrew,pa.gar,to faint,,
weakness,H7363A,Hebrew,ra.chaph,be weak,,
weakness,H7390,Hebrew,rakh,tender,,
weakness,H7503,Hebrew,ra.phah,to slacken,M24,Weakness
weakness,H7504,Hebrew,ra.pheh,weak,,
weakness,H7510,Hebrew,riph.yon,feebleness,,
wealth,G0979,Greek,bios,life,,
wealth,G1411,Greek,dunamis,power,M23,Strength
wealth,G2142,Greek,euporia,prosperity,,
wealth,G2933,Greek,ktēma,possession,,
wealth,G3126,Greek,mammōnas,wealth,,
wealth,G3776,Greek,ousia,estate,,
wealth,G4147,Greek,plouteō,be rich,M46,Abundance
wealth,G4149,Greek,ploutos,riches,M46,Abundance
wealth,G5094,Greek,timiotēs,wealth,,
wealth,G5536,Greek,chrēma,money,,
wealth,H0202,Hebrew,on,strength,M23,Strength
wealth,H1952,Hebrew,hon,substance,M46,Abundance
wealth,H1991,Hebrew,hem,wealth,,
wealth,H1995A,Hebrew,ha.mon,crowd,,
wealth,H2428A,Hebrew,cha.yil,strength: soldiers,M23,Strength
wealth,H2428G,Hebrew,cha.yil,strength,M23,Strength
wealth,H2428H,Hebrew,cha.yil,strength: rich,M23,Strength
wealth,H2428I,Hebrew,cha.yil,strength: worthy,M23,Strength
wealth,H2532A,Hebrew,chem.dah,desire,M28,Envy
wealth,H2633,Hebrew,cho.sen,wealth,M46,Abundance
wealth,H3018,Hebrew,ye.gi.a,toil,,
wealth,H3366,Hebrew,ye.qar,preciousness,,
wealth,H3502,Hebrew,yit.rah,abundance,,
wealth,H3519,Hebrew,ka.vod,glory,M22,Praise
wealth,H3581B,Hebrew,ko.ach,strength,M23,Strength
wealth,H4301,Hebrew,mat.mon,treasure,,
wealth,H5232,Hebrew,ne.khas,wealth,,
wealth,H5233,Hebrew,ne.khes,wealth,,
wealth,H6213I,Hebrew,a.sah,to make: offer,,
wealth,H6223,Hebrew,a.shir,rich,M46,Abundance
wealth,H6238,Hebrew,a.shar,to enrich,M46,Abundance
wealth,H6239,Hebrew,o.sher,riches,M46,Abundance
wealth,H7399,Hebrew,re.khush,property,,
wealth,H7769,Hebrew,shu.a,cry,,
weeping,G1145,Greek,dakruō,to weep,,
weeping,G2799,Greek,klaiō,to weep,M03,Grief
weeping,G2805,Greek,klauthmos,weeping,M03,Grief
weeping,G6443,Greek,apoklaiō,to weep,,
weeping,G8016,Greek,klauthmōn,a place of weeping,,
weeping,H1058,Hebrew,ba.khah,to weep,M03,Grief
weeping,H1065,Hebrew,be.khi,weeping,M03,Grief
weeping,H1068,Hebrew,be.khit,weeping,M03,Grief
weeping,H1811,Hebrew,da.laph,to drip,,
weeping,H1830,Hebrew,da.ma,to weep,M03,Grief
weeping,H1832,Hebrew,dim.ah,tears,M03,Grief
weeping,H2199,Hebrew,za.aq,to cry out,M42,Speech
weeping,H2200,Hebrew,ze.iq,to cry out,,
weeping,H2980,Hebrew,ya.vav,to cry,,
weeping,H3615H,Hebrew,ka.lah,to end: destroy,T2,Supplementary
weeping,H4553,Hebrew,mis.ped,mourning,M03,Grief
weeping,H4843,Hebrew,ma.rar,to provoke,M02,Anger
weeping,H4843,Hebrew,ma.rar,to provoke,M03,Grief
weeping,H6818,Hebrew,tse.a.qah,cry,,
weeping,H6873,Hebrew,tsa.rach,to cry,,
weeping,H7773,Hebrew,she.va,to cry,,
weeping,H7775,Hebrew,shav.ah,cry,,
whoredom,G3430,Greek,moicheia,adultery,,
whoredom,G3431,Greek,moicheuō,to commit adultery,,
whoredom,G4204,Greek,pornē,prostitute,,
whoredom,H2181,Hebrew,za.nah,to fornicate,M28,Envy
whoredom,H2183,Hebrew,ze.nu.nim,fornication,M28,Envy
whoredom,H2184,Hebrew,ze.nut,fornication,M28,Envy
whoredom,H5003,Hebrew,na.aph,to commit adultery,M10,Sin
whoredom,H5004,Hebrew,ni.uph,adultery,,
whoredom,H5005,Hebrew,na.a.phuph,adultery,,
whoredom,H6945,Hebrew,qa.desh,male cult prostitute,T2,Supplementary
whoredom,H6948,Hebrew,qe.de.shah,cult prostitute,T2,Supplementary
whoredom,H8457,Hebrew,taz.nut,fornication,M28,Envy
wickedness,G0458,Greek,anomia,lawlessness,M30,Obedience
wickedness,G0763,Greek,asebeia,ungodlinessness,,
wickedness,G2549,Greek,kakia,evil,M10,Sin
wickedness,G4189,Greek,ponēria,evil,M10,Sin
wickedness,H0205G,Hebrew,a.ven,evil: wickedness,M10,Sin
