word_id,word,word_status,strong,cluster_codes,cluster_names
172,being,raw-complete,H5069,M29,M29(Desire)
172,being,raw-complete,H5136,M24,M24(Weakness)
172,being,raw-complete,H5144B,T2,T2(Supplementary)
172,being,raw-complete,H5162G,M05,M05(Love)
172,being,raw-complete,H5162H,M11,M11(Repentance)
172,being,raw-complete,H5276,M04,M04(Joy)
172,being,raw-complete,H5314,M25,M25(Life)
172,being,raw-complete,H5361,,
172,being,raw-complete,H5405,,
172,being,raw-complete,H5433B,,
172,being,raw-complete,H5487,,
172,being,raw-complete,H5528,,
172,being,raw-complete,H5532,,
172,being,raw-complete,H5535,,
172,being,raw-complete,H5674B,,
172,being,raw-complete,H5674H,,
172,being,raw-complete,H5701,,
172,being,raw-complete,H5783,T2,T2(Supplementary)
172,being,raw-complete,H5810,M23,M23(Strength)
172,being,raw-complete,H5888,,
172,being,raw-complete,H6009,,
172,being,raw-complete,H6031A,"FLAG,T2","FLAG(Flag),T2(Supplementary)"
172,being,raw-complete,H6101,M24,M24(Weakness)
172,being,raw-complete,H6105A,M23,M23(Strength)
172,being,raw-complete,H6132,,
172,being,raw-complete,H6188,,
172,being,raw-complete,H6191,M15,M15(Wisdom)
172,being,raw-complete,H6225,,
172,being,raw-complete,H6257,,
172,being,raw-complete,H6280,,
172,being,raw-complete,H6313,,
172,being,raw-complete,H6338,,
172,being,raw-complete,H6339,,
172,being,raw-complete,H6348,,
172,being,raw-complete,H6395,,
172,being,raw-complete,H6500,,
172,being,raw-complete,H6509,,
172,being,raw-complete,H6705,,
172,being,raw-complete,H6800A,M09,M09(Humility)
172,being,raw-complete,H6819,,
172,being,raw-complete,H6879,,
172,being,raw-complete,H6937,T2,T2(Supplementary)
172,being,raw-complete,H6949,,
172,being,raw-complete,H6994,,
172,being,raw-complete,H7038,,
172,being,raw-complete,H7065,M02,M02(Anger)
172,being,raw-complete,H7107,M02,M02(Anger)
172,being,raw-complete,H7108,,
172,being,raw-complete,H7114A,T2,T2(Supplementary)
172,being,raw-complete,H7292,M08,M08(Pride)
172,being,raw-complete,H7304,,
172,being,raw-complete,H7311B,T2,T2(Supplementary)
172,being,raw-complete,H7326,M24,M24(Weakness)
172,being,raw-complete,H7363A,,
172,being,raw-complete,H7372,,
172,being,raw-complete,H7375,,
172,being,raw-complete,H7401,,
172,being,raw-complete,H7426,M08,M08(Pride)
172,being,raw-complete,H7456,,
172,being,raw-complete,H7488A,,
172,being,raw-complete,H7489A,M27,M27(Evil)
172,being,raw-complete,H7561,M26,M26(Righteousness)
172,being,raw-complete,H7662,,
172,being,raw-complete,H7672,M20,M20(Doubt)
172,being,raw-complete,H7696,M16,M16(Folly)
172,being,raw-complete,H7737A,T2,T2(Supplementary)
172,being,raw-complete,H7739A,T2,T2(Supplementary)
172,being,raw-complete,H7739B,T2,T2(Supplementary)
172,being,raw-complete,H7835,,
172,being,raw-complete,H7867,,
172,being,raw-complete,H7868,,
172,being,raw-complete,H7901J,,
172,being,raw-complete,H7919A,M15,M15(Wisdom)
172,being,raw-complete,H7921A,,
172,being,raw-complete,H7937,,
172,being,raw-complete,H7954,,
172,being,raw-complete,H7965I,M33,M33(Peace)
172,being,raw-complete,H8000,,
172,being,raw-complete,H8074G,M27,M27(Evil)
172,being,raw-complete,H8074H,,
172,being,raw-complete,H8075,,
172,being,raw-complete,H8192,,
172,being,raw-complete,H8214,,
172,being,raw-complete,H8246,,
172,being,raw-complete,H8367,,
172,being,raw-complete,H8382,T2,T2(Supplementary)
172,being,raw-complete,H8429,M01,M01(Fear)
172,being,raw-complete,H8524,,
172,being,raw-complete,H8626,,
13,bitterness,raw-complete,G4087,M03,M03(Grief)
13,bitterness,raw-complete,G4088,M02,M02(Anger)
13,bitterness,raw-complete,G4089,M28,M28(Envy)
13,bitterness,raw-complete,G7895,,
13,bitterness,raw-complete,G8793,,
13,bitterness,raw-complete,G8794,,
13,bitterness,raw-complete,H3939,,
13,bitterness,raw-complete,H4470,M03,M03(Grief)
13,bitterness,raw-complete,H4472,M03,M03(Grief)
13,bitterness,raw-complete,H4751,"M03,T2","M03(Grief),T2(Supplementary)"
13,bitterness,raw-complete,H4784,M30,M30(Obedience)
13,bitterness,raw-complete,H4786,M03,M03(Grief)
13,bitterness,raw-complete,H4787,M03,M03(Grief)
13,bitterness,raw-complete,H4805H,M30,M30(Obedience)
13,bitterness,raw-complete,H4814,,
13,bitterness,raw-complete,H4815,,
13,bitterness,raw-complete,H4834,,
13,bitterness,raw-complete,H4843,"M02,M03","M02(Anger),M03(Grief)"
13,bitterness,raw-complete,H4844,M03,M03(Grief)
13,bitterness,raw-complete,H4846,,
13,bitterness,raw-complete,H7219,M24,M24(Weakness)
13,bitterness,raw-complete,H8563,,
158,blessing,raw-complete,G1757,,
158,blessing,raw-complete,G2036,,
158,blessing,raw-complete,G2127,M22,M22(Praise)
158,blessing,raw-complete,G2128,,
158,blessing,raw-complete,G2129,,
158,blessing,raw-complete,G3106,,
158,blessing,raw-complete,G3107,,
158,blessing,raw-complete,G3108,M04,M04(Joy)
158,blessing,raw-complete,G5485,M39,M39(Blessing)
158,blessing,raw-complete,G5486,M39,M39(Blessing)
158,blessing,raw-complete,G5487,M39,M39(Blessing)
158,blessing,raw-complete,G6050,,
158,blessing,raw-complete,G8231,,
158,blessing,raw-complete,H0833,,
158,blessing,raw-complete,H0835,M39,M39(Blessing)
158,blessing,raw-complete,H1288,M39,M39(Blessing)
158,blessing,raw-complete,H1289,,
158,blessing,raw-complete,H1293,M22,M22(Praise)
158,blessing,raw-complete,H1926,M22,M22(Praise)
158,blessing,raw-complete,H3190,M39,M39(Blessing)
14,boastfulness,raw-complete,G0212,M08,M08(Pride)
14,boastfulness,raw-complete,G0213,M08,M08(Pride)
14,boastfulness,raw-complete,G0850,,
14,boastfulness,raw-complete,G2620,,
14,boastfulness,raw-complete,G2744,M08,M08(Pride)
14,boastfulness,raw-complete,G2745,M08,M08(Pride)
14,boastfulness,raw-complete,G2746,M08,M08(Pride)
14,boastfulness,raw-complete,G2755,,
14,boastfulness,raw-complete,G3004G,,
14,boastfulness,raw-complete,G3166,,
14,boastfulness,raw-complete,G4068,,
14,boastfulness,raw-complete,G5111,M34,M34(Perseverance)
14,boastfulness,raw-complete,G5246,,
14,boastfulness,raw-complete,G6094,,
14,boastfulness,raw-complete,G7013,,
14,boastfulness,raw-complete,H0907,,
14,boastfulness,raw-complete,H1346,M08,M08(Pride)
14,boastfulness,raw-complete,H1431,M22,M22(Praise)
14,boastfulness,raw-complete,H1696G,,
14,boastfulness,raw-complete,H1984A,T2,T2(Supplementary)
14,boastfulness,raw-complete,H1984B,M22,M22(Praise)
14,boastfulness,raw-complete,H1984C,M16,M16(Folly)
14,boastfulness,raw-complete,H1984H,M08,M08(Pride)
14,boastfulness,raw-complete,H1984I,"M08,M16","M08(Pride),M16(Folly)"
14,boastfulness,raw-complete,H3235,,
14,boastfulness,raw-complete,H3513G,,
14,boastfulness,raw-complete,H5947,,
14,boastfulness,raw-complete,H6286A,,
14,boastfulness,raw-complete,H6350,,
14,boastfulness,raw-complete,H7235A,M23,M23(Strength)
14,boastfulness,raw-complete,H7312,M08,M08(Pride)
15,boldness,raw-complete,G0662,M34,M34(Perseverance)
15,boldness,raw-complete,G2292,"M04,M23","M04(Joy),M23(Strength)"
15,boldness,raw-complete,G3954,M34,M34(Perseverance)
15,boldness,raw-complete,G3955,M21,M21(Prayer)
15,boldness,raw-complete,G4006,M19,M19(Trust)
15,boldness,raw-complete,G5111,M34,M34(Perseverance)
15,boldness,raw-complete,G5112,T2,T2(Supplementary)
15,boldness,raw-complete,G5113,M08,M08(Pride)
15,boldness,raw-complete,G7683,,
15,boldness,raw-complete,G7684,T2,T2(Supplementary)
15,boldness,raw-complete,G7686,,
15,boldness,raw-complete,H5797,M23,M23(Strength)
15,boldness,raw-complete,H5810,M23,M23(Strength)
15,boldness,raw-complete,H7292,M08,M08(Pride)
16,bondage,raw-complete,G0509,,
16,bondage,raw-complete,G1397,M36,M36(Service)
16,bondage,raw-complete,G1398,M36,M36(Service)
16,bondage,raw-complete,G1402,M36,M36(Service)
16,bondage,raw-complete,G2615,M36,M36(Service)
16,bondage,raw-complete,H0631,,
16,bondage,raw-complete,H3533,,
16,bondage,raw-complete,H4805H,M30,M30(Obedience)
16,bondage,raw-complete,H5647G,M36,M36(Service)
16,bondage,raw-complete,H5650,,
16,bondage,raw-complete,H5656G,M36,M36(Service)
16,bondage,raw-complete,H5656I,M36,M36(Service)
16,bondage,raw-complete,H5659,M36,M36(Service)
17,brokenness,raw-complete,G1284,,
17,brokenness,raw-complete,G1288,,
17,brokenness,raw-complete,G1358,,
17,brokenness,raw-complete,G1575,,
17,brokenness,raw-complete,G1846,,
17,brokenness,raw-complete,G2801,,
17,brokenness,raw-complete,G2806,,
17,brokenness,raw-complete,G3089,,
17,brokenness,raw-complete,G4917,,
17,brokenness,raw-complete,G4937,,
17,brokenness,raw-complete,G4977,T2,T2(Supplementary)
17,brokenness,raw-complete,G5259G,,
17,brokenness,raw-complete,G6485,,
17,brokenness,raw-complete,H0006,,
17,brokenness,raw-complete,H1438,,
17,brokenness,raw-complete,H1505,,
17,brokenness,raw-complete,H1638,,
17,brokenness,raw-complete,H1790,,
17,brokenness,raw-complete,H1792,M24,M24(Weakness)
17,brokenness,raw-complete,H1794,M24,M24(Weakness)
17,brokenness,raw-complete,H1855,,
17,brokenness,raw-complete,H1986,,
17,brokenness,raw-complete,H2040,,
17,brokenness,raw-complete,H2116,,
17,brokenness,raw-complete,H2254B,M10,M10(Sin)
17,brokenness,raw-complete,H2490H,T2,T2(Supplementary)
17,brokenness,raw-complete,H2844B,"FLAG,T2","FLAG(Flag),T2(Supplementary)"
17,brokenness,raw-complete,H2865,M01,M01(Fear)
17,brokenness,raw-complete,H3512A,M20,M20(Doubt)
17,brokenness,raw-complete,H3782,,
17,brokenness,raw-complete,H3807,M24,M24(Weakness)
17,brokenness,raw-complete,H4347,,
17,brokenness,raw-complete,H4790,,
17,brokenness,raw-complete,H5181,,
17,brokenness,raw-complete,H5218B,,
17,brokenness,raw-complete,H5310A,,
17,brokenness,raw-complete,H5421,,
17,brokenness,raw-complete,H5423,,
17,brokenness,raw-complete,H5927L,,
17,brokenness,raw-complete,H6031B,M24,M24(Weakness)
17,brokenness,raw-complete,H6202,,
17,brokenness,raw-complete,H6331,,
17,brokenness,raw-complete,H6480,,
17,brokenness,raw-complete,H6481,,
17,brokenness,raw-complete,H6524B,,
17,brokenness,raw-complete,H6528,,
17,brokenness,raw-complete,H6555,,
17,brokenness,raw-complete,H6556,,
17,brokenness,raw-complete,H6561,,
17,brokenness,raw-complete,H6565A,,
17,brokenness,raw-complete,H6565B,,
17,brokenness,raw-complete,H7115,T2,T2(Supplementary)
17,brokenness,raw-complete,H7280C,,
17,brokenness,raw-complete,H7462B,,
17,brokenness,raw-complete,H7465,T2,T2(Supplementary)
17,brokenness,raw-complete,H7489B,,
17,brokenness,raw-complete,H7533,M24,M24(Weakness)
17,brokenness,raw-complete,H7576,,
17,brokenness,raw-complete,H7616,,
17,brokenness,raw-complete,H7665,"M24,T2","M24(Weakness),T2(Supplementary)"
17,brokenness,raw-complete,H7667,M24,M24(Weakness)
17,brokenness,raw-complete,H7670,M24,M24(Weakness)
17,brokenness,raw-complete,H8406,T2,T2(Supplementary)
17,brokenness,raw-complete,H8601,,
18,calling,raw-complete,G0235,,
18,calling,raw-complete,G0994,,
18,calling,raw-complete,G1528,,
18,calling,raw-complete,G1793,M37,M37(Calling)
18,calling,raw-complete,G1941,M37,M37(Calling)
18,calling,raw-complete,G1951,,
18,calling,raw-complete,G2028,,
18,calling,raw-complete,G2036,,
18,calling,raw-complete,G2046,,
18,calling,raw-complete,G2564G,M37,M37(Calling)
18,calling,raw-complete,G2564H,,
18,calling,raw-complete,G2821,M31,M31(Faith)
18,calling,raw-complete,G2822,M31,M31(Faith)
18,calling,raw-complete,G2896,M42,M42(Speech)
18,calling,raw-complete,G3004G,,
18,calling,raw-complete,G3004H,,
18,calling,raw-complete,G3333,,
18,calling,raw-complete,G3686,T2,T2(Supplementary)
18,calling,raw-complete,G3687,T2,T2(Supplementary)
18,calling,raw-complete,G3870,M05,M05(Love)
18,calling,raw-complete,G4316,,
18,calling,raw-complete,G4341,M37,M37(Calling)
18,calling,raw-complete,G4377,M37,M37(Calling)
18,calling,raw-complete,G4779,,
18,calling,raw-complete,G5455,M42,M42(Speech)
18,calling,raw-complete,G5537,,
18,calling,raw-complete,G5581,,
18,calling,raw-complete,G6285,,
18,calling,raw-complete,G7099,,
18,calling,raw-complete,G7115,,
18,calling,raw-complete,H0559,,
18,calling,raw-complete,H0560,,
18,calling,raw-complete,H0833,,
18,calling,raw-complete,H5414I,,
18,calling,raw-complete,H6030B,,
18,calling,raw-complete,H6817,,
18,calling,raw-complete,H6950,,
18,calling,raw-complete,H7121G,M37,M37(Calling)
18,calling,raw-complete,H7121H,M37,M37(Calling)
18,calling,raw-complete,H7121I,M37,M37(Calling)
18,calling,raw-complete,H7121J,M37,M37(Calling)
18,calling,raw-complete,H7123,M37,M37(Calling)
18,calling,raw-complete,H7148,M29,M29(Desire)
18,calling,raw-complete,H7760A,,
18,calling,raw-complete,H7760M,,
18,calling,raw-complete,H7768,,
18,calling,raw-complete,H7971G,,
18,calling,raw-complete,H8034,"FLAG,T2","FLAG(Flag),T2(Supplementary)"
18,calling,raw-complete,H8085I,M41,M41(Remembrance)
19,character,raw-complete,G1382,M35,M35(Testing)
19,character,raw-complete,G2239,,
19,character,raw-complete,H2747,,
156,comfort,raw-complete,G2174,M04,M04(Joy)
156,comfort,raw-complete,G2293,"M04,M23","M04(Joy),M23(Strength)"
156,comfort,raw-complete,G3870,M05,M05(Love)
156,comfort,raw-complete,G3874,M05,M05(Love)
156,comfort,raw-complete,G3875,M17,M17(Counsel)
156,comfort,raw-complete,G3888,,
156,comfort,raw-complete,G3889,,
156,comfort,raw-complete,G3890,M33,M33(Peace)
156,comfort,raw-complete,G3931,M33,M33(Peace)
156,comfort,raw-complete,G8618,,
156,comfort,raw-complete,G8619,,
156,comfort,raw-complete,H1082,M04,M04(Joy)
156,comfort,raw-complete,H4010,M04,M04(Joy)
156,comfort,raw-complete,H5117,M33,M33(Peace)
156,comfort,raw-complete,H5150,M33,M33(Peace)
156,comfort,raw-complete,H5162G,M05,M05(Love)
156,comfort,raw-complete,H5162H,M11,M11(Repentance)
156,comfort,raw-complete,H5165,M33,M33(Peace)
156,comfort,raw-complete,H5205,,
156,comfort,raw-complete,H5582,,
156,comfort,raw-complete,H7309,,
156,comfort,raw-complete,H7502,,
156,comfort,raw-complete,H8172,M19,M19(Trust)
156,comfort,raw-complete,H8575,M05,M05(Love)
20,compassion,raw-complete,G1653,M05,M05(Love)
20,compassion,raw-complete,G1656,M05,M05(Love)
20,compassion,raw-complete,G2944,,
20,compassion,raw-complete,G3388,,
20,compassion,raw-complete,G3627,M05,M05(Love)
20,compassion,raw-complete,G3628,M05,M05(Love)
20,compassion,raw-complete,G4013,,
20,compassion,raw-complete,G4022,,
20,compassion,raw-complete,G4033,,
20,compassion,raw-complete,G4184,M05,M05(Love)
20,compassion,raw-complete,G4697,M05,M05(Love)
20,compassion,raw-complete,G4698,T2,T2(Supplementary)
20,compassion,raw-complete,G4777,M24,M24(Weakness)
20,compassion,raw-complete,G4834,M05,M05(Love)
20,compassion,raw-complete,G4835,M05,M05(Love)
20,compassion,raw-complete,G4841,M03,M03(Grief)
20,compassion,raw-complete,G7451,,
20,compassion,raw-complete,H0661,,
20,compassion,raw-complete,H2328,,
20,compassion,raw-complete,H2329,,
20,compassion,raw-complete,H2347,M05,M05(Love)
20,compassion,raw-complete,H2550,M05,M05(Love)
20,compassion,raw-complete,H2551,M05,M05(Love)
20,compassion,raw-complete,H2594,M39,M39(Blessing)
20,compassion,raw-complete,H2603A,M39,M39(Blessing)
20,compassion,raw-complete,H2617A,M05,M05(Love)
20,compassion,raw-complete,H2949,,
20,compassion,raw-complete,H3749,,
20,compassion,raw-complete,H3803,,
20,compassion,raw-complete,H4230,,
20,compassion,raw-complete,H4263,M05,M05(Love)
20,compassion,raw-complete,H5150,M33,M33(Peace)
20,compassion,raw-complete,H5162G,M05,M05(Love)
20,compassion,raw-complete,H5162H,M11,M11(Repentance)
20,compassion,raw-complete,H5164,M45,M45(Transformation)
20,compassion,raw-complete,H5362B,,
20,compassion,raw-complete,H5437G,,
20,compassion,raw-complete,H5437H,,
20,compassion,raw-complete,H5439G,,
20,compassion,raw-complete,H5849A,,
20,compassion,raw-complete,H7349,M05,M05(Love)
20,compassion,raw-complete,H7355,M05,M05(Love)
20,compassion,raw-complete,H7356A,T2,T2(Supplementary)
20,compassion,raw-complete,H7356B,M05,M05(Love)
20,compassion,raw-complete,H7358,T2,T2(Supplementary)
20,compassion,raw-complete,H7359,M05,M05(Love)
20,compassion,raw-complete,H7362,M05,M05(Love)
21,condemnation,raw-complete,G0176,,
21,condemnation,raw-complete,G0843,M26,M26(Righteousness)
21,condemnation,raw-complete,G1349,M26,M26(Righteousness)
21,condemnation,raw-complete,G1935,,
21,condemnation,raw-complete,G2607,,
21,condemnation,raw-complete,G2613,M26,M26(Righteousness)
21,condemnation,raw-complete,G2631,T2,T2(Supplementary)
21,condemnation,raw-complete,G2632,M26,M26(Righteousness)
21,condemnation,raw-complete,G2633,M26,M26(Righteousness)
21,condemnation,raw-complete,G2917,,
21,condemnation,raw-complete,G2919,"FLAG,M26","FLAG(Flag),M26(Righteousness)"
21,condemnation,raw-complete,G2920,"FLAG,M26","FLAG(Flag),M26(Righteousness)"
21,condemnation,raw-complete,G5020,T2,T2(Supplementary)
21,condemnation,raw-complete,G5272,M14,M14(Deceit)
21,condemnation,raw-complete,H0816,M10,M10(Sin)
21,condemnation,raw-complete,H4191,T2,T2(Supplementary)
21,condemnation,raw-complete,H6064,,
21,condemnation,raw-complete,H7561,M26,M26(Righteousness)
21,condemnation,raw-complete,H7563,M10,M10(Sin)
21,condemnation,raw-complete,H7725K,,
21,condemnation,raw-complete,H8199,"FLAG,M26","FLAG(Flag),M26(Righteousness)"
21,condemnation,raw-complete,H8201,"FLAG,M26","FLAG(Flag),M26(Righteousness)"
22,conscience,raw-complete,G4893,M47,M47(Constitution)
22,conscience,raw-complete,G4894,M15,M15(Wisdom)
22,conscience,raw-complete,H3629,T2,T2(Supplementary)
23,consecration,raw-complete,G0037,,
23,consecration,raw-complete,G0040G,M22,M22(Praise)
23,consecration,raw-complete,G0334,,
23,consecration,raw-complete,G2564G,M37,M37(Calling)
23,consecration,raw-complete,G4286,M17,M17(Counsel)
23,consecration,raw-complete,G5048,,
23,consecration,raw-complete,G7751,,
23,consecration,raw-complete,H3027R,T2,T2(Supplementary)
23,consecration,raw-complete,H4390,,
23,consecration,raw-complete,H4394,,
23,consecration,raw-complete,H4888B,T2,T2(Supplementary)
23,consecration,raw-complete,H5087,,
23,consecration,raw-complete,H5088,,
23,consecration,raw-complete,H5139,,
23,consecration,raw-complete,H5144A,M12,M12(Purity)
23,consecration,raw-complete,H5144B,T2,T2(Supplementary)
23,consecration,raw-complete,H5145G,T2,T2(Supplementary)
23,consecration,raw-complete,H5145H,T2,T2(Supplementary)
23,consecration,raw-complete,H5145I,T2,T2(Supplementary)
23,consecration,raw-complete,H6918G,M22,M22(Praise)
23,consecration,raw-complete,H6942G,M12,M12(Purity)
23,consecration,raw-complete,H6942H,M12,M12(Purity)
23,consecration,raw-complete,H6942I,M12,M12(Purity)
23,consecration,raw-complete,H6942J,M12,M12(Purity)
23,consecration,raw-complete,H6942K,M12,M12(Purity)
23,consecration,raw-complete,H6944G,M22,M22(Praise)
154,contempt,raw-complete,G1609,,
154,contempt,raw-complete,G1702,,
154,contempt,raw-complete,G1847,T2,T2(Supplementary)
154,contempt,raw-complete,G1848,M07,M07(Shame)
154,contempt,raw-complete,G2706,,
154,contempt,raw-complete,G3058,,
154,contempt,raw-complete,G3643,,
154,contempt,raw-complete,G3679,,
154,contempt,raw-complete,G3680,,
154,contempt,raw-complete,G3856,M07,M07(Shame)
154,contempt,raw-complete,G4065,,
154,contempt,raw-complete,G7351,,
154,contempt,raw-complete,G7352,,
154,contempt,raw-complete,G7353,,
154,contempt,raw-complete,H0936,,
154,contempt,raw-complete,H0937,M06,M06(Hate)
154,contempt,raw-complete,H0939,,
154,contempt,raw-complete,H0959,M06,M06(Hate)
154,contempt,raw-complete,H0963,M06,M06(Hate)
154,contempt,raw-complete,H1163,,
154,contempt,raw-complete,H1422,,
154,contempt,raw-complete,H1860,M06,M06(Hate)
154,contempt,raw-complete,H2048,,
154,contempt,raw-complete,H2049,,
154,contempt,raw-complete,H2107,,
154,contempt,raw-complete,H2778A,M06,M06(Hate)
154,contempt,raw-complete,H2781,M06,M06(Hate)
154,contempt,raw-complete,H3887,M08,M08(Pride)
154,contempt,raw-complete,H3932,M08,M08(Pride)
154,contempt,raw-complete,H3933,M08,M08(Pride)
154,contempt,raw-complete,H3934,,
154,contempt,raw-complete,H3944,,
154,contempt,raw-complete,H4426,,
154,contempt,raw-complete,H4485,,
154,contempt,raw-complete,H4912,,
154,contempt,raw-complete,H5006,M06,M06(Hate)
154,contempt,raw-complete,H5007A,M06,M06(Hate)
154,contempt,raw-complete,H5007B,M06,M06(Hate)
154,contempt,raw-complete,H5034A,,
154,contempt,raw-complete,H5607,,
154,contempt,raw-complete,H6962,M06,M06(Hate)
154,contempt,raw-complete,H7034,M07,M07(Shame)
154,contempt,raw-complete,H7043,T2,T2(Supplementary)
154,contempt,raw-complete,H7046,,
154,contempt,raw-complete,H7047,M08,M08(Pride)
154,contempt,raw-complete,H7048,,
154,contempt,raw-complete,H7589,M06,M06(Hate)
154,contempt,raw-complete,H7590,M06,M06(Hate)
