id,book,anchor_verse_id,start_chapter,start_verse,end_chapter,end_verse,ref,verse_count,rule,source,needs_review,created_at,deleted
18391,Rom,17335,14,14,14,14,Rom 14:14,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18392,Rom,1807,14,15,14,15,Rom 14:15,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18393,Rom,23372,14,16,14,16,Rom 14:16,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18394,Rom,8064,14,17,14,17,Rom 14:17,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18395,Rom,25905,14,19,14,19,Rom 14:19,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18396,Rom,8065,14,20,14,20,Rom 14:20,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18397,Rom,23441,14,21,14,21,Rom 14:21,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18398,Rom,14365,14,22,14,23,Rom 14:22-23,2,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18399,Rom,20544,15,1,15,3,Rom 15:1-3,3,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18400,Rom,20692,15,4,15,5,Rom 15:4-5,2,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18401,Rom,1811,15,6,15,6,Rom 15:6,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18402,Rom,9182,15,9,15,9,Rom 15:9,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18403,Rom,26009,15,11,15,11,Rom 15:11,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18404,Rom,4387,15,12,15,12,Rom 15:12,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18405,Rom,15136,15,13,15,13,Rom 15:13,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18406,Rom,23400,15,14,15,14,Rom 15:14,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18407,Rom,5969,15,15,15,15,Rom 15:15,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18408,Rom,1814,15,16,15,16,Rom 15:16,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18409,Rom,1815,15,17,15,17,Rom 15:17,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18410,Rom,1816,15,18,15,18,Rom 15:18,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18411,Rom,1817,15,19,15,19,Rom 15:19,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18412,Rom,543,15,20,15,20,Rom 15:20,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18413,Rom,8066,15,21,15,21,Rom 15:21,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18414,Rom,18463,15,23,15,23,Rom 15:23,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18415,Rom,6966,15,24,15,24,Rom 15:24,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18416,Rom,23816,15,25,15,25,Rom 15:25,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18417,Rom,15649,15,26,15,27,Rom 15:26-27,2,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18418,Rom,26588,15,28,15,28,Rom 15:28,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18419,Rom,1818,15,29,15,29,Rom 15:29,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18420,Rom,1819,15,30,15,30,Rom 15:30,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18421,Rom,20121,15,31,15,31,Rom 15:31,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18422,Rom,17540,15,32,15,32,Rom 15:32,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18423,Rom,22923,15,33,15,33,Rom 15:33,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18424,Rom,8067,16,4,16,4,Rom 16:4,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18425,Rom,1821,16,5,16,5,Rom 16:5,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18426,Rom,25525,16,8,16,9,Rom 16:8-9,2,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18427,Rom,23718,16,12,16,12,Rom 16:12,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18428,Rom,9262,16,17,16,17,Rom 16:17,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18429,Rom,1826,16,18,16,18,Rom 16:18,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18430,Rom,17513,16,19,16,19,Rom 16:19,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18431,Rom,1827,16,20,16,20,Rom 16:20,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18432,Rom,22678,16,26,16,26,Rom 16:26,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18433,Rom,1829,16,27,16,27,Rom 16:27,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18434,2Cor,1885,1,1,1,1,2Cor 1:1,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18435,2Cor,1886,1,2,1,2,2Cor 1:2,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18436,2Cor,1887,1,3,1,3,2Cor 1:3,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18437,2Cor,1228,1,4,1,4,2Cor 1:4,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18438,2Cor,1888,1,5,1,7,2Cor 1:5-7,3,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18439,2Cor,1229,1,8,1,8,2Cor 1:8,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18440,2Cor,8117,1,9,1,9,2Cor 1:9,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18441,2Cor,23954,1,10,1,10,2Cor 1:10,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18442,2Cor,3442,1,12,1,12,2Cor 1:12,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18443,2Cor,8118,1,13,1,14,2Cor 1:13-14,2,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18444,2Cor,5966,1,15,1,15,2Cor 1:15,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18445,2Cor,16327,1,17,1,17,2Cor 1:17,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18446,2Cor,22728,1,18,1,18,2Cor 1:18,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18447,2Cor,1890,1,21,1,21,2Cor 1:21,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18448,2Cor,23878,1,22,1,22,2Cor 1:22,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18449,2Cor,8301,1,23,1,23,2Cor 1:23,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18450,2Cor,8119,1,24,1,24,2Cor 1:24,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18451,2Cor,14375,2,1,2,1,2Cor 2:1,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18452,2Cor,20148,2,2,2,2,2Cor 2:2,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18453,2Cor,17517,2,3,2,3,2Cor 2:3,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18454,2Cor,1230,2,4,2,5,2Cor 2:4-5,2,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18455,2Cor,9269,2,7,2,8,2Cor 2:7-8,2,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18456,2Cor,13704,2,9,2,9,2Cor 2:9,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18457,2Cor,1891,2,10,2,10,2Cor 2:10,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18458,2Cor,6978,2,11,2,11,2Cor 2:11,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18459,2Cor,8121,2,13,2,13,2Cor 2:13,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18460,2Cor,1893,2,14,2,14,2Cor 2:14,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18461,2Cor,1894,2,15,2,15,2Cor 2:15,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18462,2Cor,1895,2,17,2,17,2Cor 2:17,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18463,2Cor,6979,3,2,3,3,2Cor 3:2-3,2,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18464,2Cor,1897,3,4,3,4,2Cor 3:4,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18465,2Cor,8123,3,6,3,6,2Cor 3:6,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18466,2Cor,19248,3,8,3,8,2Cor 3:8,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18467,2Cor,14318,3,9,3,9,2Cor 3:9,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18468,2Cor,19249,3,10,3,10,2Cor 3:10,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18469,2Cor,5946,3,12,3,12,2Cor 3:12,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18470,2Cor,1898,3,14,3,14,2Cor 3:14,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18471,2Cor,8124,3,15,3,15,2Cor 3:15,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18472,2Cor,23879,3,17,3,18,2Cor 3:17-18,2,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18473,2Cor,13712,4,1,4,1,2Cor 4:1,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18474,2Cor,8125,4,2,4,2,2Cor 4:2,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18475,2Cor,1899,4,4,4,4,2Cor 4:4,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18476,2Cor,1901,4,6,4,6,2Cor 4:6,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18477,2Cor,22952,4,7,4,7,2Cor 4:7,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18478,2Cor,8126,4,8,4,8,2Cor 4:8,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18479,2Cor,26270,4,11,4,11,2Cor 4:11,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18480,2Cor,22650,4,13,4,13,2Cor 4:13,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18481,2Cor,28811,4,14,4,14,2Cor 4:14,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18482,2Cor,19252,4,15,4,15,2Cor 4:15,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18483,2Cor,8128,4,16,4,16,2Cor 4:16,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18484,2Cor,22953,5,1,5,1,2Cor 5:1,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18485,2Cor,18458,5,2,5,2,2Cor 5:2,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18486,2Cor,6980,5,4,5,4,2Cor 5:4,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18487,2Cor,22954,5,5,5,5,2Cor 5:5,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18488,2Cor,5933,5,6,5,6,2Cor 5:6,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18489,2Cor,18944,5,7,5,7,2Cor 5:7,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18490,2Cor,5934,5,8,5,8,2Cor 5:8,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18491,2Cor,1902,5,10,5,10,2Cor 5:10,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18492,2Cor,2841,5,11,5,11,2Cor 5:11,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18493,2Cor,3416,5,12,5,12,2Cor 5:12,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18494,2Cor,22955,5,13,5,13,2Cor 5:13,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18495,2Cor,1903,5,14,5,14,2Cor 5:14,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18496,2Cor,1904,5,16,5,16,2Cor 5:16,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18497,2Cor,1906,5,18,5,19,2Cor 5:18-19,2,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18498,2Cor,1908,5,20,5,20,2Cor 5:20,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18499,2Cor,22956,5,21,5,21,2Cor 5:21,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18500,2Cor,9271,6,1,6,1,2Cor 6:1,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18501,2Cor,4406,6,2,6,2,2Cor 6:2,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18502,2Cor,1232,6,4,6,4,2Cor 6:4,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18503,2Cor,2,6,6,6,6,2Cor 6:6,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18504,2Cor,22957,6,7,6,7,2Cor 6:7,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18505,2Cor,17247,6,8,6,8,2Cor 6:8,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18506,2Cor,27768,6,9,6,9,2Cor 6:9,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18507,2Cor,17518,6,10,6,10,2Cor 6:10,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18508,2Cor,25709,6,11,6,11,2Cor 6:11,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18509,2Cor,13752,6,12,6,12,2Cor 6:12,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18510,2Cor,23134,6,14,6,14,2Cor 6:14,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18511,2Cor,1909,6,15,6,15,2Cor 6:15,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18512,2Cor,2842,7,1,7,1,2Cor 7:1,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18513,2Cor,4410,7,3,7,3,2Cor 7:3,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18514,2Cor,1233,7,4,7,4,2Cor 7:4,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18515,2Cor,2843,7,5,7,5,2Cor 7:5,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18516,2Cor,8131,7,6,7,7,2Cor 7:6-7,2,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18517,2Cor,20149,7,8,7,10,2Cor 7:8-10,3,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18518,2Cor,2844,7,11,7,12,2Cor 7:11-12,2,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18519,2Cor,9272,7,13,7,13,2Cor 7:13,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18520,2Cor,3417,7,14,7,14,2Cor 7:14,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18521,2Cor,2845,7,15,7,15,2Cor 7:15,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18522,2Cor,5935,7,16,7,16,2Cor 7:16,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18523,2Cor,22959,8,1,8,1,2Cor 8:1,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18524,2Cor,1234,8,2,8,2,2Cor 8:2,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18525,2Cor,27653,8,3,8,3,2Cor 8:3,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18526,2Cor,23135,8,4,8,4,2Cor 8:4,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18527,2Cor,8135,8,5,8,5,2Cor 8:5,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18528,2Cor,9273,8,6,8,8,2Cor 8:6-8,3,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18529,2Cor,1910,8,9,8,9,2Cor 8:9,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18530,2Cor,8137,8,10,8,11,2Cor 8:10-11,2,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18531,2Cor,22960,8,16,8,16,2Cor 8:16,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18532,2Cor,25571,8,18,8,18,2Cor 8:18,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18533,2Cor,6981,8,19,8,20,2Cor 8:19-20,2,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18534,2Cor,8138,8,21,8,21,2Cor 8:21,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18535,2Cor,5967,8,22,8,22,2Cor 8:22,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18536,2Cor,3443,8,24,8,24,2Cor 8:24,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18537,2Cor,3418,9,2,9,2,2Cor 9:2,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18538,2Cor,3439,9,3,9,3,2Cor 9:3,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18539,2Cor,3444,9,4,9,4,2Cor 9:4,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18540,2Cor,9274,9,5,9,6,2Cor 9:5-6,2,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18541,2Cor,20135,9,7,9,7,2Cor 9:7,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18542,2Cor,15642,9,8,9,8,2Cor 9:8,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18543,2Cor,20644,9,9,9,10,2Cor 9:9-10,2,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18544,2Cor,1912,9,13,9,13,2Cor 9:13,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18545,2Cor,18459,9,14,9,15,2Cor 9:14-15,2,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18546,2Cor,1913,10,1,10,3,2Cor 10:1-3,3,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18547,2Cor,1914,10,5,10,6,2Cor 10:5-6,2,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18548,2Cor,3419,10,8,10,8,2Cor 10:8,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18549,2Cor,25633,10,10,10,10,2Cor 10:10,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18550,2Cor,4562,10,12,10,12,2Cor 10:12,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18551,2Cor,3421,10,15,10,15,2Cor 10:15,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18552,2Cor,3422,10,16,10,16,2Cor 10:16,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18553,2Cor,8142,11,1,11,1,2Cor 11:1,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18554,2Cor,1917,11,2,11,2,2Cor 11:2,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18555,2Cor,1918,11,3,11,3,2Cor 11:3,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18556,2Cor,20537,11,4,11,4,2Cor 11:4,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18557,2Cor,8143,11,6,11,6,2Cor 11:6,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18558,2Cor,22963,11,7,11,7,2Cor 11:7,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18559,2Cor,1919,11,10,11,10,2Cor 11:10,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18560,2Cor,22964,11,11,11,11,2Cor 11:11,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18561,2Cor,3424,11,12,11,12,2Cor 11:12,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18562,2Cor,1920,11,13,11,13,2Cor 11:13,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18563,2Cor,26528,11,14,11,14,2Cor 11:14,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18564,2Cor,24349,11,15,11,15,2Cor 11:15,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18565,2Cor,3425,11,16,11,16,2Cor 11:16,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18566,2Cor,3445,11,17,11,17,2Cor 11:17,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18567,2Cor,3426,11,18,11,18,2Cor 11:18,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18568,2Cor,17492,11,19,11,20,2Cor 11:19-20,2,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18569,2Cor,4412,11,21,11,21,2Cor 11:21,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18570,2Cor,28889,11,26,11,26,2Cor 11:26,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18571,2Cor,28874,11,27,11,27,2Cor 11:27,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18572,2Cor,2488,11,28,11,28,2Cor 11:28,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18573,2Cor,24089,11,29,11,29,2Cor 11:29,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18574,2Cor,3427,11,30,11,30,2Cor 11:30,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18575,2Cor,22965,11,31,11,31,2Cor 11:31,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18576,2Cor,1922,12,2,12,3,2Cor 12:2-3,2,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18577,2Cor,27798,12,4,12,4,2Cor 12:4,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18578,2Cor,3429,12,5,12,5,2Cor 12:5,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18579,2Cor,3430,12,6,12,6,2Cor 12:6,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18580,2Cor,26272,12,7,12,7,2Cor 12:7,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18581,2Cor,9275,12,8,12,8,2Cor 12:8,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18582,2Cor,1923,12,9,12,10,2Cor 12:9-10,2,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18583,2Cor,23158,12,11,12,11,2Cor 12:11,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18584,2Cor,20693,12,12,12,12,2Cor 12:12,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18585,2Cor,22411,12,13,12,13,2Cor 12:13,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18586,2Cor,8144,12,14,12,14,2Cor 12:14,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18587,2Cor,25502,12,15,12,15,2Cor 12:15,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18588,2Cor,17234,12,16,12,16,2Cor 12:16,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18589,2Cor,9276,12,18,12,18,2Cor 12:18,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18590,2Cor,1924,12,19,12,19,2Cor 12:19,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18591,2Cor,537,12,20,12,20,2Cor 12:20,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18592,2Cor,17224,12,21,12,21,2Cor 12:21,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18593,2Cor,27429,13,2,13,2,2Cor 13:2,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18594,2Cor,1925,13,3,13,4,2Cor 13:3-4,2,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18595,2Cor,1926,13,5,13,5,2Cor 13:5,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18596,2Cor,23955,13,6,13,6,2Cor 13:6,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18597,2Cor,8146,13,7,13,7,2Cor 13:7,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18598,2Cor,17519,13,9,13,9,2Cor 13:9,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18599,2Cor,26595,13,10,13,10,2Cor 13:10,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18600,2Cor,9277,13,11,13,11,2Cor 13:11,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18601,2Cor,1927,13,14,13,14,2Cor 13:14,1,char-continuity,passage-build,0,2026-07-19T06:29:06Z,0
18602,1Tim,2080,1,1,1,1,1Tim 1:1,1,char-continuity,passage-build,0,2026-07-19T06:29:07Z,0
18603,1Tim,2081,1,2,1,2,1Tim 1:2,1,char-continuity,passage-build,0,2026-07-19T06:29:07Z,0
18604,1Tim,9287,1,3,1,3,1Tim 1:3,1,char-continuity,passage-build,0,2026-07-19T06:29:07Z,0
18605,1Tim,18970,1,4,1,5,1Tim 1:4-5,2,char-continuity,passage-build,0,2026-07-19T06:29:07Z,0
18606,1Tim,4427,1,7,1,7,1Tim 1:7,1,char-continuity,passage-build,0,2026-07-19T06:29:07Z,0
18607,1Tim,23444,1,8,1,9,1Tim 1:8-9,2,char-continuity,passage-build,0,2026-07-19T06:29:07Z,0
18608,1Tim,28389,1,10,1,10,1Tim 1:10,1,char-continuity,passage-build,0,2026-07-19T06:29:07Z,0
18609,1Tim,19259,1,11,1,11,1Tim 1:11,1,char-continuity,passage-build,0,2026-07-19T06:29:07Z,0
18610,1Tim,2082,1,12,1,12,1Tim 1:12,1,char-continuity,passage-build,0,2026-07-19T06:29:07Z,0
18611,1Tim,8189,1,13,1,13,1Tim 1:13,1,char-continuity,passage-build,0,2026-07-19T06:29:07Z,0
18612,1Tim,2083,1,14,1,14,1Tim 1:14,1,char-continuity,passage-build,0,2026-07-19T06:29:07Z,0
18613,1Tim,2084,1,15,1,15,1Tim 1:15,1,char-continuity,passage-build,0,2026-07-19T06:29:07Z,0
18614,1Tim,2085,1,16,1,16,1Tim 1:16,1,char-continuity,passage-build,0,2026-07-19T06:29:07Z,0
18615,1Tim,23445,1,18,1,18,1Tim 1:18,1,char-continuity,passage-build,0,2026-07-19T06:29:07Z,0
18616,1Tim,15049,1,19,1,19,1Tim 1:19,1,char-continuity,passage-build,0,2026-07-19T06:29:07Z,0
18617,1Tim,26279,1,20,1,20,1Tim 1:20,1,char-continuity,passage-build,0,2026-07-19T06:29:07Z,0
18618,1Tim,9288,2,1,2,1,1Tim 2:1,1,char-continuity,passage-build,0,2026-07-19T06:29:07Z,0
18619,1Tim,19280,2,2,2,2,1Tim 2:2,1,char-continuity,passage-build,0,2026-07-19T06:29:07Z,0
18620,1Tim,23004,2,3,2,3,1Tim 2:3,1,char-continuity,passage-build,0,2026-07-19T06:29:07Z,0
18621,1Tim,18614,2,4,2,4,1Tim 2:4,1,char-continuity,passage-build,0,2026-07-19T06:29:07Z,0
18622,1Tim,27661,2,6,2,6,1Tim 2:6,1,char-continuity,passage-build,0,2026-07-19T06:29:07Z,0
